Id,dest,cap,arr,dep,inb,type
0,1,40,594,0,1,Inbound train without any special treatment.
1,2,40,763,0,1,Inbound train without any special treatment.
2,2,40,730,0,1,Inbound train without any special treatment.
3,2,40,271,0,1,Inbound train without any special treatment.
4,2,40,171,0,1,Inbound train without any special treatment.
5,1,40,244,0,1,Inbound train with special treatment.
6,2,40,629,0,1,Inbound train with special treatment.
7,2,40,601,0,1,Inbound train with special treatment.
8,1,40,354,0,1,Inbound train with special treatment.
9,1,40,808,0,1,Inbound train with special treatment.
10,1,40,0,1083,0,Outbound train that leaves the yard from the classification tracks.
11,2,40,0,1247,0,Outbound train that leaves the yard from the classification tracks.
12,2,40,0,669,0,Outbound train that leaves the yard from the classification tracks.
13,1,40,0,1166,0,Outbound train that leaves the yard from the classification tracks.
14,1,40,0,819,0,Outbound train that leaves the yard from the classification tracks.
15,1,40,0,1201,0,Outbound train that leaves the yard from the departure tracks.
16,2,40,0,1246,0,Outbound train that leaves the yard from the departure tracks.
17,2,40,0,805,0,Outbound train that leaves the yard from the departure tracks.
18,1,40,0,1102,0,Outbound train that leaves the yard from the departure tracks.
19,2,40,0,662,0,Outbound train that leaves the yard from the departure tracks.
