Id,dest,cap,arr,dep,inb,type
0,4,40,236,0,1,Inbound train without any special treatment.
1,1,40,113,0,1,Inbound train without any special treatment.
2,3,40,331,0,1,Inbound train without any special treatment.
3,1,40,29,0,1,Inbound train without any special treatment.
4,2,40,685,0,1,Inbound train without any special treatment.
5,1,40,684,0,1,Inbound train with special treatment.
6,4,40,708,0,1,Inbound train with special treatment.
7,3,40,47,0,1,Inbound train with special treatment.
8,3,40,305,0,1,Inbound train with special treatment.
9,1,40,48,0,1,Inbound train with special treatment.
10,3,40,0,1269,0,Outbound train that leaves the yard from the classification tracks.
11,5,40,0,1051,0,Outbound train that leaves the yard from the classification tracks.
12,2,40,0,1009,0,Outbound train that leaves the yard from the classification tracks.
13,1,40,0,1144,0,Outbound train that leaves the yard from the classification tracks.
14,4,40,0,1084,0,Outbound train that leaves the yard from the classification tracks.
15,5,40,0,1224,0,Outbound train that leaves the yard from the departure tracks.
16,2,40,0,1108,0,Outbound train that leaves the yard from the departure tracks.
17,1,40,0,738,0,Outbound train that leaves the yard from the departure tracks.
18,4,40,0,1268,0,Outbound train that leaves the yard from the departure tracks.
19,3,40,0,1387,0,Outbound train that leaves the yard from the departure tracks.
