Id,dest,cap,arr,dep,inb,type
0,3,40,464,0,1,Inbound train without any special treatment.
1,2,40,434,0,1,Inbound train without any special treatment.
2,3,40,162,0,1,Inbound train with special treatment.
3,3,40,164,0,1,Inbound train with special treatment.
4,1,40,180,0,1,Inbound train with special treatment.
5,3,40,0,1006,0,Outbound train that leaves the yard from the classification tracks.
6,4,40,0,1108,0,Outbound train that leaves the yard from the classification tracks.
7,5,40,0,636,0,Outbound train that leaves the yard from the departure tracks.
8,2,40,0,713,0,Outbound train that leaves the yard from the departure tracks.
9,1,40,0,1393,0,Outbound train that leaves the yard from the departure tracks.
