Id,dest,cap,arr,dep,inb,type
0,3,40,296,0,1,Inbound train without any special treatment.
1,1,40,661,0,1,Inbound train without any special treatment.
2,2,40,84,0,1,Inbound train with special treatment.
3,4,40,131,0,1,Inbound train with special treatment.
4,3,40,370,0,1,Inbound train with special treatment.
5,4,40,0,1286,0,Outbound train that leaves the yard from the classification tracks.
6,5,40,0,1123,0,Outbound train that leaves the yard from the classification tracks.
7,3,40,0,1127,0,Outbound train that leaves the yard from the departure tracks.
8,2,40,0,1293,0,Outbound train that leaves the yard from the departure tracks.
9,1,40,0,694,0,Outbound train that leaves the yard from the departure tracks.
