Id,dest,cap,arr,dep,inb,type
0,2,40,243,0,1,Inbound train without any special treatment.
1,2,40,387,0,1,Inbound train without any special treatment.
2,4,40,744,0,1,Inbound train without any special treatment.
3,4,40,723,0,1,Inbound train without any special treatment.
4,3,40,762,0,1,Inbound train without any special treatment.
5,2,40,554,0,1,Inbound train with special treatment.
6,2,40,460,0,1,Inbound train with special treatment.
7,1,40,731,0,1,Inbound train with special treatment.
8,2,40,115,0,1,Inbound train with special treatment.
9,1,40,775,0,1,Inbound train with special treatment.
10,5,40,0,1168,0,Outbound train that leaves the yard from the classification tracks.
11,4,40,0,1403,0,Outbound train that leaves the yard from the classification tracks.
12,2,40,0,761,0,Outbound train that leaves the yard from the classification tracks.
13,1,40,0,688,0,Outbound train that leaves the yard from the classification tracks.
14,5,40,0,910,0,Outbound train that leaves the yard from the classification tracks.
15,1,40,0,1063,0,Outbound train that leaves the yard from the departure tracks.
16,3,40,0,1321,0,Outbound train that leaves the yard from the departure tracks.
17,3,40,0,782,0,Outbound train that leaves the yard from the departure tracks.
18,2,40,0,769,0,Outbound train that leaves the yard from the departure tracks.
19,4,40,0,765,0,Outbound train that leaves the yard from the departure tracks.
