Id,dest,cap,arr,dep,inb,type
0,1,40,399,0,1,Inbound train without any special treatment.
1,3,40,303,0,1,Inbound train without any special treatment.
2,5,40,215,0,1,Inbound train with special treatment.
3,5,40,580,0,1,Inbound train with special treatment.
4,3,40,320,0,1,Inbound train with special treatment.
5,5,40,0,1396,0,Outbound train that leaves the yard from the classification tracks.
6,3,40,0,1017,0,Outbound train that leaves the yard from the classification tracks.
7,2,40,0,998,0,Outbound train that leaves the yard from the departure tracks.
8,4,40,0,1376,0,Outbound train that leaves the yard from the departure tracks.
9,1,40,0,935,0,Outbound train that leaves the yard from the departure tracks.
