Id,dest,cap,arr,dep,inb,type
0,5,40,714,0,1,Inbound train without any special treatment.
1,3,40,550,0,1,Inbound train without any special treatment.
2,5,40,706,0,1,Inbound train without any special treatment.
3,4,40,51,0,1,Inbound train without any special treatment.
4,1,40,87,0,1,Inbound train without any special treatment.
5,3,40,564,0,1,Inbound train with special treatment.
6,4,40,241,0,1,Inbound train with special treatment.
7,4,40,358,0,1,Inbound train with special treatment.
8,5,40,385,0,1,Inbound train with special treatment.
9,1,40,713,0,1,Inbound train with special treatment.
10,2,40,0,994,0,Outbound train that leaves the yard from the classification tracks.
11,4,40,0,1106,0,Outbound train that leaves the yard from the classification tracks.
12,5,40,0,1017,0,Outbound train that leaves the yard from the classification tracks.
13,4,40,0,887,0,Outbound train that leaves the yard from the classification tracks.
14,3,40,0,922,0,Outbound train that leaves the yard from the classification tracks.
15,3,40,0,987,0,Outbound train that leaves the yard from the departure tracks.
16,2,40,0,733,0,Outbound train that leaves the yard from the departure tracks.
17,1,40,0,1180,0,Outbound train that leaves the yard from the departure tracks.
18,5,40,0,1318,0,Outbound train that leaves the yard from the departure tracks.
19,1,40,0,1188,0,Outbound train that leaves the yard from the departure tracks.
