Id,dest,cap,arr,dep,inb,type
0,2,40,309,0,1,Inbound train without any special treatment.
1,2,40,650,0,1,Inbound train without any special treatment.
2,2,40,515,0,1,Inbound train with special treatment.
3,1,40,39,0,1,Inbound train with special treatment.
4,2,40,347,0,1,Inbound train with special treatment.
5,2,40,0,879,0,Outbound train that leaves the yard from the classification tracks.
6,2,40,0,1289,0,Outbound train that leaves the yard from the classification tracks.
7,1,40,0,1285,0,Outbound train that leaves the yard from the departure tracks.
8,1,40,0,724,0,Outbound train that leaves the yard from the departure tracks.
9,1,40,0,922,0,Outbound train that leaves the yard from the departure tracks.
