Id,dest,cap,arr,dep,inb,type
0,2,40,185,0,1,Inbound train without any special treatment.
1,4,40,520,0,1,Inbound train without any special treatment.
2,3,40,171,0,1,Inbound train with special treatment.
3,2,40,78,0,1,Inbound train with special treatment.
4,5,40,86,0,1,Inbound train with special treatment.
5,2,40,0,732,0,Outbound train that leaves the yard from the classification tracks.
6,4,40,0,806,0,Outbound train that leaves the yard from the classification tracks.
7,3,40,0,827,0,Outbound train that leaves the yard from the departure tracks.
8,5,40,0,950,0,Outbound train that leaves the yard from the departure tracks.
9,1,40,0,888,0,Outbound train that leaves the yard from the departure tracks.
