Id,dest,cap,arr,dep,inb,type
0,2,40,273,0,1,Inbound train without any special treatment.
1,1,40,696,0,1,Inbound train without any special treatment.
2,1,40,102,0,1,Inbound train without any special treatment.
3,1,40,438,0,1,Inbound train without any special treatment.
4,2,40,479,0,1,Inbound train without any special treatment.
5,1,40,614,0,1,Inbound train with special treatment.
6,1,40,613,0,1,Inbound train with special treatment.
7,1,40,687,0,1,Inbound train with special treatment.
8,1,40,208,0,1,Inbound train with special treatment.
9,2,40,648,0,1,Inbound train with special treatment.
10,1,40,0,729,0,Outbound train that leaves the yard from the classification tracks.
11,2,40,0,646,0,Outbound train that leaves the yard from the classification tracks.
12,1,40,0,985,0,Outbound train that leaves the yard from the classification tracks.
13,1,40,0,1030,0,Outbound train that leaves the yard from the classification tracks.
14,1,40,0,1035,0,Outbound train that leaves the yard from the classification tracks.
15,2,40,0,1264,0,Outbound train that leaves the yard from the departure tracks.
16,1,40,0,715,0,Outbound train that leaves the yard from the departure tracks.
17,2,40,0,840,0,Outbound train that leaves the yard from the departure tracks.
18,2,40,0,1212,0,Outbound train that leaves the yard from the departure tracks.
19,2,40,0,701,0,Outbound train that leaves the yard from the departure tracks.
