Id,dest,cap,arr,dep,inb,type
0,4,40,638,0,1,Inbound train without any special treatment.
1,5,40,656,0,1,Inbound train without any special treatment.
2,3,40,201,0,1,Inbound train with special treatment.
3,1,40,455,0,1,Inbound train with special treatment.
4,1,40,653,0,1,Inbound train with special treatment.
5,4,40,0,1331,0,Outbound train that leaves the yard from the classification tracks.
6,3,40,0,894,0,Outbound train that leaves the yard from the classification tracks.
7,2,40,0,664,0,Outbound train that leaves the yard from the departure tracks.
8,5,40,0,714,0,Outbound train that leaves the yard from the departure tracks.
9,1,40,0,683,0,Outbound train that leaves the yard from the departure tracks.
