Id,dest,cap,arr,dep,inb,type
0,1,40,718,0,1,Inbound train without any special treatment.
1,3,40,108,0,1,Inbound train without any special treatment.
2,4,40,385,0,1,Inbound train with special treatment.
3,5,40,552,0,1,Inbound train with special treatment.
4,2,40,648,0,1,Inbound train with special treatment.
5,3,40,0,839,0,Outbound train that leaves the yard from the classification tracks.
6,5,40,0,782,0,Outbound train that leaves the yard from the classification tracks.
7,2,40,0,647,0,Outbound train that leaves the yard from the departure tracks.
8,4,40,0,728,0,Outbound train that leaves the yard from the departure tracks.
9,1,40,0,876,0,Outbound train that leaves the yard from the departure tracks.
