Id,dest,cap,arr,dep,inb,type
0,3,40,166,0,1,Inbound train without any special treatment.
1,3,40,553,0,1,Inbound train without any special treatment.
2,4,40,136,0,1,Inbound train with special treatment.
3,1,40,453,0,1,Inbound train with special treatment.
4,1,40,320,0,1,Inbound train with special treatment.
5,4,40,0,1245,0,Outbound train that leaves the yard from the classification tracks.
6,5,40,0,1028,0,Outbound train that leaves the yard from the classification tracks.
7,3,40,0,1143,0,Outbound train that leaves the yard from the departure tracks.
8,1,40,0,647,0,Outbound train that leaves the yard from the departure tracks.
9,2,40,0,993,0,Outbound train that leaves the yard from the departure tracks.
