Id,dest,cap,arr,dep,inb,type
0,1,40,375,0,1,Inbound train without any special treatment.
1,2,40,211,0,1,Inbound train without any special treatment.
2,1,40,784,0,1,Inbound train with special treatment.
3,2,40,51,0,1,Inbound train with special treatment.
4,2,40,118,0,1,Inbound train with special treatment.
5,2,40,0,859,0,Outbound train that leaves the yard from the classification tracks.
6,2,40,0,859,0,Outbound train that leaves the yard from the classification tracks.
7,1,40,0,745,0,Outbound train that leaves the yard from the departure tracks.
8,1,40,0,844,0,Outbound train that leaves the yard from the departure tracks.
9,1,40,0,1234,0,Outbound train that leaves the yard from the departure tracks.
