Id,dest,cap,arr,dep,inb,type
0,1,40,482,0,1,Inbound train without any special treatment.
1,4,40,608,0,1,Inbound train without any special treatment.
2,4,40,554,0,1,Inbound train without any special treatment.
3,1,40,219,0,1,Inbound train without any special treatment.
4,4,40,132,0,1,Inbound train without any special treatment.
5,1,40,375,0,1,Inbound train without any special treatment.
6,5,40,96,0,1,Inbound train without any special treatment.
7,5,40,583,0,1,Inbound train without any special treatment.
8,3,40,755,0,1,Inbound train without any special treatment.
9,2,40,798,0,1,Inbound train without any special treatment.
10,5,40,687,0,1,Inbound train with special treatment.
11,1,40,124,0,1,Inbound train with special treatment.
12,1,40,661,0,1,Inbound train with special treatment.
13,2,40,707,0,1,Inbound train with special treatment.
14,4,40,455,0,1,Inbound train with special treatment.
15,4,40,22,0,1,Inbound train with special treatment.
16,3,40,515,0,1,Inbound train with special treatment.
17,3,40,747,0,1,Inbound train with special treatment.
18,1,40,58,0,1,Inbound train with special treatment.
19,1,40,306,0,1,Inbound train with special treatment.
20,5,40,0,1229,0,Outbound train that leaves the yard from the classification tracks.
21,2,40,0,1313,0,Outbound train that leaves the yard from the classification tracks.
22,4,40,0,1340,0,Outbound train that leaves the yard from the classification tracks.
23,2,40,0,1020,0,Outbound train that leaves the yard from the classification tracks.
24,5,40,0,1409,0,Outbound train that leaves the yard from the classification tracks.
25,5,40,0,1174,0,Outbound train that leaves the yard from the classification tracks.
26,4,40,0,1156,0,Outbound train that leaves the yard from the classification tracks.
27,1,40,0,858,0,Outbound train that leaves the yard from the classification tracks.
28,2,40,0,1186,0,Outbound train that leaves the yard from the classification tracks.
29,3,40,0,1068,0,Outbound train that leaves the yard from the classification tracks.
30,1,40,0,614,0,Outbound train that leaves the yard from the departure tracks.
31,3,40,0,1084,0,Outbound train that leaves the yard from the departure tracks.
32,1,40,0,1326,0,Outbound train that leaves the yard from the departure tracks.
33,1,40,0,876,0,Outbound train that leaves the yard from the departure tracks.
34,3,40,0,614,0,Outbound train that leaves the yard from the departure tracks.
35,5,40,0,1325,0,Outbound train that leaves the yard from the departure tracks.
36,2,40,0,880,0,Outbound train that leaves the yard from the departure tracks.
37,3,40,0,632,0,Outbound train that leaves the yard from the departure tracks.
38,4,40,0,1361,0,Outbound train that leaves the yard from the departure tracks.
39,4,40,0,1041,0,Outbound train that leaves the yard from the departure tracks.
