   0   ARR duration    5 train   0 eb   487 lb   487 needs  receiving_track
   1   UNC duration   30 train   0 eb   492 lb  1390 needs  uncoupling
   2   HUM duration   15 train   0 eb   522 lb  1420 needs  receiving_track
   3   HUM duration   15 train   0 eb   522 lb  1420 needs  hump
   4   HUM duration   15 train   0 eb   522 lb  1420 needs  humping_locomotive
   5   ARR duration    5 train   1 eb   303 lb   303 needs  receiving_track
   6   UNC duration   30 train   1 eb   308 lb  1390 needs  uncoupling
   7   HUM duration   15 train   1 eb   338 lb  1420 needs  receiving_track
   8   HUM duration   15 train   1 eb   338 lb  1420 needs  hump
   9   HUM duration   15 train   1 eb   338 lb  1420 needs  humping_locomotive
  10   ARR duration    5 train   2 eb   422 lb   422 needs  receiving_track
  11   UNC duration   30 train   2 eb   427 lb  1390 needs  uncoupling
  12   HUM duration   15 train   2 eb   457 lb  1420 needs  receiving_track
  13   HUM duration   15 train   2 eb   457 lb  1420 needs  hump
  14   HUM duration   15 train   2 eb   457 lb  1420 needs  humping_locomotive
  15   ARR duration    5 train   3 eb   386 lb   386 needs  receiving_track
  16   UNC duration   30 train   3 eb   391 lb  1390 needs  uncoupling
  17   HUM duration   15 train   3 eb   421 lb  1420 needs  receiving_track
  18   HUM duration   15 train   3 eb   421 lb  1420 needs  hump
  19   HUM duration   15 train   3 eb   421 lb  1420 needs  humping_locomotive
  20   ARR duration    5 train   4 eb   288 lb   288 needs  receiving_track
  21   UNC duration   30 train   4 eb   293 lb  1390 needs  uncoupling
  22   HUM duration   15 train   4 eb   323 lb  1420 needs  receiving_track
  23   HUM duration   15 train   4 eb   323 lb  1420 needs  hump
  24   HUM duration   15 train   4 eb   323 lb  1420 needs  humping_locomotive
  25   ARR duration    5 train   5 eb   112 lb   112 needs  receiving_track
  26   UNC duration   30 train   5 eb   117 lb  1390 needs  uncoupling
  27   SPC duration   20 train   5 eb   117 lb  1400 needs  brake_check
  28   SPC duration   20 train   5 eb   117 lb  1400 needs  locomotive
  29   HUM duration   15 train   5 eb   147 lb  1420 needs  receiving_track
  30   HUM duration   15 train   5 eb   147 lb  1420 needs  hump
  31   HUM duration   15 train   5 eb   147 lb  1420 needs  humping_locomotive
  32   ARR duration    5 train   6 eb   422 lb   422 needs  receiving_track
  33   UNC duration   30 train   6 eb   427 lb  1390 needs  uncoupling
  34   SPC duration   20 train   6 eb   427 lb  1400 needs  brake_check
  35   SPC duration   20 train   6 eb   427 lb  1400 needs  locomotive
  36   HUM duration   15 train   6 eb   457 lb  1420 needs  receiving_track
  37   HUM duration   15 train   6 eb   457 lb  1420 needs  hump
  38   HUM duration   15 train   6 eb   457 lb  1420 needs  humping_locomotive
  39   ARR duration    5 train   7 eb    61 lb    61 needs  receiving_track
  40   UNC duration   30 train   7 eb    66 lb  1390 needs  uncoupling
  41   SPC duration   20 train   7 eb    66 lb  1400 needs  brake_check
  42   SPC duration   20 train   7 eb    66 lb  1400 needs  locomotive
  43   HUM duration   15 train   7 eb    96 lb  1420 needs  receiving_track
  44   HUM duration   15 train   7 eb    96 lb  1420 needs  hump
  45   HUM duration   15 train   7 eb    96 lb  1420 needs  humping_locomotive
  46   ARR duration    5 train   8 eb   152 lb   152 needs  receiving_track
  47   UNC duration   30 train   8 eb   157 lb  1390 needs  uncoupling
  48   SPC duration   20 train   8 eb   157 lb  1400 needs  brake_check
  49   SPC duration   20 train   8 eb   157 lb  1400 needs  locomotive
  50   HUM duration   15 train   8 eb   187 lb  1420 needs  receiving_track
  51   HUM duration   15 train   8 eb   187 lb  1420 needs  hump
  52   HUM duration   15 train   8 eb   187 lb  1420 needs  humping_locomotive
  53   ARR duration    5 train   9 eb   284 lb   284 needs  receiving_track
  54   UNC duration   30 train   9 eb   289 lb  1390 needs  uncoupling
  55   SPC duration   20 train   9 eb   289 lb  1400 needs  brake_check
  56   SPC duration   20 train   9 eb   289 lb  1400 needs  locomotive
  57   HUM duration   15 train   9 eb   319 lb  1420 needs  receiving_track
  58   HUM duration   15 train   9 eb   319 lb  1420 needs  hump
  59   HUM duration   15 train   9 eb   319 lb  1420 needs  humping_locomotive
  60   SCL duration    1 train  10 eb     1 lb  1081 needs  classification_track
  61   COU duration   30 train  10 eb     2 lb  1082 needs  coupling
  62   INS duration   60 train  10 eb    32 lb  1112 needs  inspection
  63   BRC duration   10 train  10 eb    92 lb  1172 needs  brake_check
  64   DEP duration    5 train  10 eb  1182 lb  1182 needs  classification_track
  65   SCL duration    1 train  11 eb     1 lb   836 needs  classification_track
  66   COU duration   30 train  11 eb     2 lb   837 needs  coupling
  67   INS duration   60 train  11 eb    32 lb   867 needs  inspection
  68   BRC duration   10 train  11 eb    92 lb   927 needs  brake_check
  69   DEP duration    5 train  11 eb   937 lb   937 needs  classification_track
  70   SCL duration    1 train  12 eb     1 lb   736 needs  classification_track
  71   COU duration   30 train  12 eb     2 lb   737 needs  coupling
  72   INS duration   60 train  12 eb    32 lb   767 needs  inspection
  73   BRC duration   10 train  12 eb    92 lb   827 needs  brake_check
  74   DEP duration    5 train  12 eb   837 lb   837 needs  classification_track
  75   SCL duration    1 train  13 eb     1 lb  1014 needs  classification_track
  76   COU duration   30 train  13 eb     2 lb  1015 needs  coupling
  77   INS duration   60 train  13 eb    32 lb  1045 needs  inspection
  78   BRC duration   10 train  13 eb    92 lb  1105 needs  brake_check
  79   DEP duration    5 train  13 eb  1115 lb  1115 needs  classification_track
  80   SCL duration    1 train  14 eb     1 lb  1109 needs  classification_track
  81   COU duration   30 train  14 eb     2 lb  1110 needs  coupling
  82   INS duration   60 train  14 eb    32 lb  1140 needs  inspection
  83   BRC duration   10 train  14 eb    92 lb  1200 needs  brake_check
  84   DEP duration    5 train  14 eb  1210 lb  1210 needs  classification_track
  85   SCL duration    1 train  15 eb     1 lb  1274 needs  classification_track
  86   COU duration   30 train  15 eb     2 lb  1275 needs  coupling
  87   PUL duration   25 train  15 eb    32 lb  1305 needs  classification_track
  88   PUL duration   25 train  15 eb    32 lb  1305 needs  departing_track
  89   PUL duration   25 train  15 eb    32 lb  1305 needs  brake_check
  90   PUL duration   25 train  15 eb    32 lb  1305 needs  locomotive
  91   INS duration   60 train  15 eb    57 lb  1330 needs  inspection
  92   BRC duration   10 train  15 eb   117 lb  1390 needs  brake_check
  93   DEP duration    5 train  15 eb  1400 lb  1400 needs  departing_track
  94   SCL duration    1 train  16 eb     1 lb  1229 needs  classification_track
  95   COU duration   30 train  16 eb     2 lb  1230 needs  coupling
  96   PUL duration   25 train  16 eb    32 lb  1260 needs  classification_track
  97   PUL duration   25 train  16 eb    32 lb  1260 needs  departing_track
  98   PUL duration   25 train  16 eb    32 lb  1260 needs  brake_check
  99   PUL duration   25 train  16 eb    32 lb  1260 needs  locomotive
 100   INS duration   60 train  16 eb    57 lb  1285 needs  inspection
 101   BRC duration   10 train  16 eb   117 lb  1345 needs  brake_check
 102   DEP duration    5 train  16 eb  1355 lb  1355 needs  departing_track
 103   SCL duration    1 train  17 eb     1 lb   830 needs  classification_track
 104   COU duration   30 train  17 eb     2 lb   831 needs  coupling
 105   PUL duration   25 train  17 eb    32 lb   861 needs  classification_track
 106   PUL duration   25 train  17 eb    32 lb   861 needs  departing_track
 107   PUL duration   25 train  17 eb    32 lb   861 needs  brake_check
 108   PUL duration   25 train  17 eb    32 lb   861 needs  locomotive
 109   INS duration   60 train  17 eb    57 lb   886 needs  inspection
 110   BRC duration   10 train  17 eb   117 lb   946 needs  brake_check
