   0   ARR duration    5 train   0 eb   368 lb   368 needs  receiving_track
   1   UNC duration   30 train   0 eb   373 lb  1390 needs  uncoupling
   2   HUM duration   15 train   0 eb   403 lb  1420 needs  receiving_track
   3   HUM duration   15 train   0 eb   403 lb  1420 needs  hump
   4   HUM duration   15 train   0 eb   403 lb  1420 needs  humping_locomotive
   5   ARR duration    5 train   1 eb   366 lb   366 needs  receiving_track
   6   UNC duration   30 train   1 eb   371 lb  1390 needs  uncoupling
   7   HUM duration   15 train   1 eb   401 lb  1420 needs  receiving_track
   8   HUM duration   15 train   1 eb   401 lb  1420 needs  hump
   9   HUM duration   15 train   1 eb   401 lb  1420 needs  humping_locomotive
  10   ARR duration    5 train   2 eb   452 lb   452 needs  receiving_track
  11   UNC duration   30 train   2 eb   457 lb  1390 needs  uncoupling
  12   HUM duration   15 train   2 eb   487 lb  1420 needs  receiving_track
  13   HUM duration   15 train   2 eb   487 lb  1420 needs  hump
  14   HUM duration   15 train   2 eb   487 lb  1420 needs  humping_locomotive
  15   ARR duration    5 train   3 eb   219 lb   219 needs  receiving_track
  16   UNC duration   30 train   3 eb   224 lb  1390 needs  uncoupling
  17   HUM duration   15 train   3 eb   254 lb  1420 needs  receiving_track
  18   HUM duration   15 train   3 eb   254 lb  1420 needs  hump
  19   HUM duration   15 train   3 eb   254 lb  1420 needs  humping_locomotive
  20   ARR duration    5 train   4 eb   286 lb   286 needs  receiving_track
  21   UNC duration   30 train   4 eb   291 lb  1390 needs  uncoupling
  22   HUM duration   15 train   4 eb   321 lb  1420 needs  receiving_track
  23   HUM duration   15 train   4 eb   321 lb  1420 needs  hump
  24   HUM duration   15 train   4 eb   321 lb  1420 needs  humping_locomotive
  25   ARR duration    5 train   5 eb   381 lb   381 needs  receiving_track
  26   UNC duration   30 train   5 eb   386 lb  1390 needs  uncoupling
  27   HUM duration   15 train   5 eb   416 lb  1420 needs  receiving_track
  28   HUM duration   15 train   5 eb   416 lb  1420 needs  hump
  29   HUM duration   15 train   5 eb   416 lb  1420 needs  humping_locomotive
  30   ARR duration    5 train   6 eb    80 lb    80 needs  receiving_track
  31   UNC duration   30 train   6 eb    85 lb  1390 needs  uncoupling
  32   HUM duration   15 train   6 eb   115 lb  1420 needs  receiving_track
  33   HUM duration   15 train   6 eb   115 lb  1420 needs  hump
  34   HUM duration   15 train   6 eb   115 lb  1420 needs  humping_locomotive
  35   ARR duration    5 train   7 eb   474 lb   474 needs  receiving_track
  36   UNC duration   30 train   7 eb   479 lb  1390 needs  uncoupling
  37   HUM duration   15 train   7 eb   509 lb  1420 needs  receiving_track
  38   HUM duration   15 train   7 eb   509 lb  1420 needs  hump
  39   HUM duration   15 train   7 eb   509 lb  1420 needs  humping_locomotive
  40   ARR duration    5 train   8 eb   520 lb   520 needs  receiving_track
  41   UNC duration   30 train   8 eb   525 lb  1390 needs  uncoupling
  42   HUM duration   15 train   8 eb   555 lb  1420 needs  receiving_track
  43   HUM duration   15 train   8 eb   555 lb  1420 needs  hump
