   0   ARR duration    5 train   0 eb   285 lb   285 needs  receiving_track
   1   UNC duration   30 train   0 eb   290 lb  1390 needs  uncoupling
   2   HUM duration   15 train   0 eb   320 lb  1420 needs  receiving_track
   3   HUM duration   15 train   0 eb   320 lb  1420 needs  hump
   4   HUM duration   15 train   0 eb   320 lb  1420 needs  humping_locomotive
   5   ARR duration    5 train   1 eb   100 lb   100 needs  receiving_track
   6   UNC duration   30 train   1 eb   105 lb  1390 needs  uncoupling
   7   HUM duration   15 train   1 eb   135 lb  1420 needs  receiving_track
   8   HUM duration   15 train   1 eb   135 lb  1420 needs  hump
   9   HUM duration   15 train   1 eb   135 lb  1420 needs  humping_locomotive
  10   ARR duration    5 train   2 eb   104 lb   104 needs  receiving_track
  11   UNC duration   30 train   2 eb   109 lb  1390 needs  uncoupling
  12   HUM duration   15 train   2 eb   139 lb  1420 needs  receiving_track
  13   HUM duration   15 train   2 eb   139 lb  1420 needs  hump
  14   HUM duration   15 train   2 eb   139 lb  1420 needs  humping_locomotive
  15   ARR duration    5 train   3 eb   420 lb   420 needs  receiving_track
  16   UNC duration   30 train   3 eb   425 lb  1390 needs  uncoupling
  17   HUM duration   15 train   3 eb   455 lb  1420 needs  receiving_track
  18   HUM duration   15 train   3 eb   455 lb  1420 needs  hump
  19   HUM duration   15 train   3 eb   455 lb  1420 needs  humping_locomotive
  20   ARR duration    5 train   4 eb   244 lb   244 needs  receiving_track
  21   UNC duration   30 train   4 eb   249 lb  1390 needs  uncoupling
  22   HUM duration   15 train   4 eb   279 lb  1420 needs  receiving_track
  23   HUM duration   15 train   4 eb   279 lb  1420 needs  hump
  24   HUM duration   15 train   4 eb   279 lb  1420 needs  humping_locomotive
  25   ARR duration    5 train   5 eb   133 lb   133 needs  receiving_track
  26   UNC duration   30 train   5 eb   138 lb  1390 needs  uncoupling
  27   SPC duration   20 train   5 eb   138 lb  1400 needs  brake_check
  28   SPC duration   20 train   5 eb   138 lb  1400 needs  locomotive
  29   HUM duration   15 train   5 eb   168 lb  1420 needs  receiving_track
  30   HUM duration   15 train   5 eb   168 lb  1420 needs  hump
  31   HUM duration   15 train   5 eb   168 lb  1420 needs  humping_locomotive
  32   ARR duration    5 train   6 eb   392 lb   392 needs  receiving_track
  33   UNC duration   30 train   6 eb   397 lb  1390 needs  uncoupling
  34   SPC duration   20 train   6 eb   397 lb  1400 needs  brake_check
  35   SPC duration   20 train   6 eb   397 lb  1400 needs  locomotive
  36   HUM duration   15 train   6 eb   427 lb  1420 needs  receiving_track
  37   HUM duration   15 train   6 eb   427 lb  1420 needs  hump
  38   HUM duration   15 train   6 eb   427 lb  1420 needs  humping_locomotive
  39   ARR duration    5 train   7 eb    37 lb    37 needs  receiving_track
  40   UNC duration   30 train   7 eb    42 lb  1390 needs  uncoupling
  41   SPC duration   20 train   7 eb    42 lb  1400 needs  brake_check
  42   SPC duration   20 train   7 eb    42 lb  1400 needs  locomotive
  43   HUM duration   15 train   7 eb    72 lb  1420 needs  receiving_track
  44   HUM duration   15 train   7 eb    72 lb  1420 needs  hump
  45   HUM duration   15 train   7 eb    72 lb  1420 needs  humping_locomotive
  46   ARR duration    5 train   8 eb   142 lb   142 needs  receiving_track
  47   UNC duration   30 train   8 eb   147 lb  1390 needs  uncoupling
  48   SPC duration   20 train   8 eb   147 lb  1400 needs  brake_check
  49   SPC duration   20 train   8 eb   147 lb  1400 needs  locomotive
  50   HUM duration   15 train   8 eb   177 lb  1420 needs  receiving_track
  51   HUM duration   15 train   8 eb   177 lb  1420 needs  hump
  52   HUM duration   15 train   8 eb   177 lb  1420 needs  humping_locomotive
  53   ARR duration    5 train   9 eb    51 lb    51 needs  receiving_track
  54   UNC duration   30 train   9 eb    56 lb  1390 needs  uncoupling
  55   SPC duration   20 train   9 eb    56 lb  1400 needs  brake_check
  56   SPC duration   20 train   9 eb    56 lb  1400 needs  locomotive
  57   HUM duration   15 train   9 eb    86 lb  1420 needs  receiving_track
  58   HUM duration   15 train   9 eb    86 lb  1420 needs  hump
  59   HUM duration   15 train   9 eb    86 lb  1420 needs  humping_locomotive
  60   SCL duration    1 train  10 eb     1 lb   875 needs  classification_track
  61   COU duration   30 train  10 eb     2 lb   876 needs  coupling
  62   INS duration   60 train  10 eb    32 lb   906 needs  inspection
  63   BRC duration   10 train  10 eb    92 lb   966 needs  brake_check
  64   DEP duration    5 train  10 eb   976 lb   976 needs  classification_track
  65   SCL duration    1 train  11 eb     1 lb  1157 needs  classification_track
  66   COU duration   30 train  11 eb     2 lb  1158 needs  coupling
  67   INS duration   60 train  11 eb    32 lb  1188 needs  inspection
  68   BRC duration   10 train  11 eb    92 lb  1248 needs  brake_check
  69   DEP duration    5 train  11 eb  1258 lb  1258 needs  classification_track
  70   SCL duration    1 train  12 eb     1 lb   711 needs  classification_track
  71   COU duration   30 train  12 eb     2 lb   712 needs  coupling
  72   INS duration   60 train  12 eb    32 lb   742 needs  inspection
  73   BRC duration   10 train  12 eb    92 lb   802 needs  brake_check
  74   DEP duration    5 train  12 eb   812 lb   812 needs  classification_track
  75   SCL duration    1 train  13 eb     1 lb  1258 needs  classification_track
  76   COU duration   30 train  13 eb     2 lb  1259 needs  coupling
  77   INS duration   60 train  13 eb    32 lb  1289 needs  inspection
  78   BRC duration   10 train  13 eb    92 lb  1349 needs  brake_check
  79   DEP duration    5 train  13 eb  1359 lb  1359 needs  classification_track
  80   SCL duration    1 train  14 eb     1 lb  1248 needs  classification_track
  81   COU duration   30 train  14 eb     2 lb  1249 needs  coupling
  82   INS duration   60 train  14 eb    32 lb  1279 needs  inspection
  83   BRC duration   10 train  14 eb    92 lb  1339 needs  brake_check
  84   DEP duration    5 train  14 eb  1349 lb  1349 needs  classification_track
  85   SCL duration    1 train  15 eb     1 lb   712 needs  classification_track
  86   COU duration   30 train  15 eb     2 lb   713 needs  coupling
  87   PUL duration   25 train  15 eb    32 lb   743 needs  classification_track
  88   PUL duration   25 train  15 eb    32 lb   743 needs  departing_track
  89   PUL duration   25 train  15 eb    32 lb   743 needs  brake_check
  90   PUL duration   25 train  15 eb    32 lb   743 needs  locomotive
  91   INS duration   60 train  15 eb    57 lb   768 needs  inspection
  92   BRC duration   10 train  15 eb   117 lb   828 needs  brake_check
  93   DEP duration    5 train  15 eb   838 lb   838 needs  departing_track
  94   SCL duration    1 train  16 eb     1 lb  1100 needs  classification_track
  95   COU duration   30 train  16 eb     2 lb  1101 needs  coupling
  96   PUL duration   25 train  16 eb    32 lb  1131 needs  classification_track
  97   PUL duration   25 train  16 eb    32 lb  1131 needs  departing_track
  98   PUL duration   25 train  16 eb    32 lb  1131 needs  brake_check
  99   PUL duration   25 train  16 eb    32 lb  1131 needs  locomotive
 100   INS duration   60 train  16 eb    57 lb  1156 needs  inspection
 101   BRC duration   10 train  16 eb   117 lb  1216 needs  brake_check
 102   DEP duration    5 train  16 eb  1226 lb  1226 needs  departing_track
 103   SCL duration    1 train  17 eb     1 lb   848 needs  classification_track
 104   COU duration   30 train  17 eb     2 lb   849 needs  coupling
 105   PUL duration   25 train  17 eb    32 lb   879 needs  classification_track
 106   PUL duration   25 train  17 eb    32 lb   879 needs  departing_track
 107   PUL duration   25 train  17 eb    32 lb   879 needs  brake_check
 108   PUL duration   25 train  17 eb    32 lb   879 needs  locomotive
 109   INS duration   60 train  17 eb    57 lb   904 needs  inspection
 110   BRC duration   10 train  17 eb   117 lb   964 needs  brake_check
 111   DEP duration    5 train  17 eb   974 lb   974 needs  departing_track
 112   SCL duration    1 train  18 eb     1 lb   978 needs  classification_track
 113   COU duration   30 train  18 eb     2 lb   979 needs  coupling
 114   PUL duration   25 train  18 eb    32 lb  1009 needs  classification_track
 115   PUL duration   25 train  18 eb    32 lb  1009 needs  departing_track
 116   PUL duration   25 train  18 eb    32 lb  1009 needs  brake_check
 117   PUL duration   25 train  18 eb    32 lb  1009 needs  locomotive
 118   INS duration   60 train  18 eb    57 lb  1034 needs  inspection
 119   BRC duration   10 train  18 eb   117 lb  1094 needs  brake_check
 120   DEP duration    5 train  18 eb  1104 lb  1104 needs  departing_track
 121   SCL duration    1 train  19 eb     1 lb   781 needs  classification_track
 122   COU duration   30 train  19 eb     2 lb   782 needs  coupling
 123   PUL duration   25 train  19 eb    32 lb   812 needs  classification_track
 124   PUL duration   25 train  19 eb    32 lb   812 needs  departing_track
 125   PUL duration   25 train  19 eb    32 lb   812 needs  brake_check
 126   PUL duration   25 train  19 eb    32 lb   812 needs  locomotive
 127   INS duration   60 train  19 eb    57 lb   837 needs  inspection
 128   BRC duration   10 train  19 eb   117 lb   897 needs  brake_check
 129   DEP duration    5 train  19 eb   907 lb   907 needs  departing_track
 130 Depot duration    0 train  20 eb     0 lb  1420 needs 
