   0   ARR duration    5 train   0 eb    78 lb    78 needs  receiving_track
   1   UNC duration   30 train   0 eb    83 lb  1390 needs  uncoupling
   2   HUM duration   15 train   0 eb   113 lb  1420 needs  receiving_track
   3   HUM duration   15 train   0 eb   113 lb  1420 needs  hump
   4   HUM duration   15 train   0 eb   113 lb  1420 needs  humping_locomotive
   5   ARR duration    5 train   1 eb   609 lb   609 needs  receiving_track
   6   UNC duration   30 train   1 eb   614 lb  1390 needs  uncoupling
   7   HUM duration   15 train   1 eb   644 lb  1420 needs  receiving_track
   8   HUM duration   15 train   1 eb   644 lb  1420 needs  hump
   9   HUM duration   15 train   1 eb   644 lb  1420 needs  humping_locomotive
  10   ARR duration    5 train   2 eb   123 lb   123 needs  receiving_track
  11   UNC duration   30 train   2 eb   128 lb  1390 needs  uncoupling
  12   HUM duration   15 train   2 eb   158 lb  1420 needs  receiving_track
  13   HUM duration   15 train   2 eb   158 lb  1420 needs  hump
  14   HUM duration   15 train   2 eb   158 lb  1420 needs  humping_locomotive
  15   ARR duration    5 train   3 eb   347 lb   347 needs  receiving_track
  16   UNC duration   30 train   3 eb   352 lb  1390 needs  uncoupling
  17   HUM duration   15 train   3 eb   382 lb  1420 needs  receiving_track
  18   HUM duration   15 train   3 eb   382 lb  1420 needs  hump
  19   HUM duration   15 train   3 eb   382 lb  1420 needs  humping_locomotive
  20   ARR duration    5 train   4 eb   593 lb   593 needs  receiving_track
  21   UNC duration   30 train   4 eb   598 lb  1390 needs  uncoupling
  22   HUM duration   15 train   4 eb   628 lb  1420 needs  receiving_track
  23   HUM duration   15 train   4 eb   628 lb  1420 needs  hump
  24   HUM duration   15 train   4 eb   628 lb  1420 needs  humping_locomotive
  25   ARR duration    5 train   5 eb   285 lb   285 needs  receiving_track
  26   UNC duration   30 train   5 eb   290 lb  1390 needs  uncoupling
  27   SPC duration   20 train   5 eb   290 lb  1400 needs  brake_check
  28   SPC duration   20 train   5 eb   290 lb  1400 needs  locomotive
  29   HUM duration   15 train   5 eb   320 lb  1420 needs  receiving_track
  30   HUM duration   15 train   5 eb   320 lb  1420 needs  hump
  31   HUM duration   15 train   5 eb   320 lb  1420 needs  humping_locomotive
  32   ARR duration    5 train   6 eb    79 lb    79 needs  receiving_track
  33   UNC duration   30 train   6 eb    84 lb  1390 needs  uncoupling
  34   SPC duration   20 train   6 eb    84 lb  1400 needs  brake_check
  35   SPC duration   20 train   6 eb    84 lb  1400 needs  locomotive
  36   HUM duration   15 train   6 eb   114 lb  1420 needs  receiving_track
  37   HUM duration   15 train   6 eb   114 lb  1420 needs  hump
  38   HUM duration   15 train   6 eb   114 lb  1420 needs  humping_locomotive
  39   ARR duration    5 train   7 eb   209 lb   209 needs  receiving_track
  40   UNC duration   30 train   7 eb   214 lb  1390 needs  uncoupling
  41   SPC duration   20 train   7 eb   214 lb  1400 needs  brake_check
  42   SPC duration   20 train   7 eb   214 lb  1400 needs  locomotive
  43   HUM duration   15 train   7 eb   244 lb  1420 needs  receiving_track
  44   HUM duration   15 train   7 eb   244 lb  1420 needs  hump
  45   HUM duration   15 train   7 eb   244 lb  1420 needs  humping_locomotive
  46   ARR duration    5 train   8 eb   400 lb   400 needs  receiving_track
  47   UNC duration   30 train   8 eb   405 lb  1390 needs  uncoupling
  48   SPC duration   20 train   8 eb   405 lb  1400 needs  brake_check
  49   SPC duration   20 train   8 eb   405 lb  1400 needs  locomotive
  50   HUM duration   15 train   8 eb   435 lb  1420 needs  receiving_track
  51   HUM duration   15 train   8 eb   435 lb  1420 needs  hump
  52   HUM duration   15 train   8 eb   435 lb  1420 needs  humping_locomotive
  53   ARR duration    5 train   9 eb   123 lb   123 needs  receiving_track
