   0   ARR duration    5 train   0 eb   204 lb   204 needs  receiving_track
   1   UNC duration   30 train   0 eb   209 lb  1390 needs  uncoupling
   2   HUM duration   15 train   0 eb   239 lb  1420 needs  receiving_track
   3   HUM duration   15 train   0 eb   239 lb  1420 needs  hump
   4   HUM duration   15 train   0 eb   239 lb  1420 needs  humping_locomotive
   5   ARR duration    5 train   1 eb   218 lb   218 needs  receiving_track
   6   UNC duration   30 train   1 eb   223 lb  1390 needs  uncoupling
   7   HUM duration   15 train   1 eb   253 lb  1420 needs  receiving_track
   8   HUM duration   15 train   1 eb   253 lb  1420 needs  hump
   9   HUM duration   15 train   1 eb   253 lb  1420 needs  humping_locomotive
  10   ARR duration    5 train   2 eb   493 lb   493 needs  receiving_track
  11   UNC duration   30 train   2 eb   498 lb  1390 needs  uncoupling
  12   HUM duration   15 train   2 eb   528 lb  1420 needs  receiving_track
  13   HUM duration   15 train   2 eb   528 lb  1420 needs  hump
  14   HUM duration   15 train   2 eb   528 lb  1420 needs  humping_locomotive
  15   ARR duration    5 train   3 eb   472 lb   472 needs  receiving_track
  16   UNC duration   30 train   3 eb   477 lb  1390 needs  uncoupling
  17   HUM duration   15 train   3 eb   507 lb  1420 needs  receiving_track
  18   HUM duration   15 train   3 eb   507 lb  1420 needs  hump
  19   HUM duration   15 train   3 eb   507 lb  1420 needs  humping_locomotive
  20   ARR duration    5 train   4 eb    25 lb    25 needs  receiving_track
  21   UNC duration   30 train   4 eb    30 lb  1390 needs  uncoupling
  22   HUM duration   15 train   4 eb    60 lb  1420 needs  receiving_track
  23   HUM duration   15 train   4 eb    60 lb  1420 needs  hump
  24   HUM duration   15 train   4 eb    60 lb  1420 needs  humping_locomotive
  25   ARR duration    5 train   5 eb   267 lb   267 needs  receiving_track
  26   UNC duration   30 train   5 eb   272 lb  1390 needs  uncoupling
  27   HUM duration   15 train   5 eb   302 lb  1420 needs  receiving_track
  28   HUM duration   15 train   5 eb   302 lb  1420 needs  hump
  29   HUM duration   15 train   5 eb   302 lb  1420 needs  humping_locomotive
  30   ARR duration    5 train   6 eb   582 lb   582 needs  receiving_track
  31   UNC duration   30 train   6 eb   587 lb  1390 needs  uncoupling
  32   HUM duration   15 train   6 eb   617 lb  1420 needs  receiving_track
  33   HUM duration   15 train   6 eb   617 lb  1420 needs  hump
  34   HUM duration   15 train   6 eb   617 lb  1420 needs  humping_locomotive
  35   ARR duration    5 train   7 eb    78 lb    78 needs  receiving_track
  36   UNC duration   30 train   7 eb    83 lb  1390 needs  uncoupling
  37   HUM duration   15 train   7 eb   113 lb  1420 needs  receiving_track
  38   HUM duration   15 train   7 eb   113 lb  1420 needs  hump
  39   HUM duration   15 train   7 eb   113 lb  1420 needs  humping_locomotive
  40   ARR duration    5 train   8 eb    67 lb    67 needs  receiving_track
  41   UNC duration   30 train   8 eb    72 lb  1390 needs  uncoupling
  42   HUM duration   15 train   8 eb   102 lb  1420 needs  receiving_track
  43   HUM duration   15 train   8 eb   102 lb  1420 needs  hump
  44   HUM duration   15 train   8 eb   102 lb  1420 needs  humping_locomotive
  45   ARR duration    5 train   9 eb   446 lb   446 needs  receiving_track
  46   UNC duration   30 train   9 eb   451 lb  1390 needs  uncoupling
  47   HUM duration   15 train   9 eb   481 lb  1420 needs  receiving_track
  48   HUM duration   15 train   9 eb   481 lb  1420 needs  hump
  49   HUM duration   15 train   9 eb   481 lb  1420 needs  humping_locomotive
  50   ARR duration    5 train  10 eb   239 lb   239 needs  receiving_track
  51   UNC duration   30 train  10 eb   244 lb  1390 needs  uncoupling
  52   SPC duration   20 train  10 eb   244 lb  1400 needs  brake_check
  53   SPC duration   20 train  10 eb   244 lb  1400 needs  locomotive
  54   HUM duration   15 train  10 eb   274 lb  1420 needs  receiving_track
  55   HUM duration   15 train  10 eb   274 lb  1420 needs  hump
  56   HUM duration   15 train  10 eb   274 lb  1420 needs  humping_locomotive
  57   ARR duration    5 train  11 eb   493 lb   493 needs  receiving_track
  58   UNC duration   30 train  11 eb   498 lb  1390 needs  uncoupling
  59   SPC duration   20 train  11 eb   498 lb  1400 needs  brake_check
  60   SPC duration   20 train  11 eb   498 lb  1400 needs  locomotive
  61   HUM duration   15 train  11 eb   528 lb  1420 needs  receiving_track
  62   HUM duration   15 train  11 eb   528 lb  1420 needs  hump
  63   HUM duration   15 train  11 eb   528 lb  1420 needs  humping_locomotive
