   0   ARR duration    5 train   0 eb    86 lb    86 needs  receiving_track
   1   UNC duration   30 train   0 eb    91 lb  1390 needs  uncoupling
   2   SPC duration   20 train   0 eb    91 lb  1400 needs  brake_check
   3   SPC duration   20 train   0 eb    91 lb  1400 needs  locomotive
   4   HUM duration   15 train   0 eb   121 lb  1420 needs  receiving_track
   5   HUM duration   15 train   0 eb   121 lb  1420 needs  hump
   6   HUM duration   15 train   0 eb   121 lb  1420 needs  humping_locomotive
   7   ARR duration    5 train   1 eb   546 lb   546 needs  receiving_track
   8   UNC duration   30 train   1 eb   551 lb  1390 needs  uncoupling
   9   SPC duration   20 train   1 eb   551 lb  1400 needs  brake_check
  10   SPC duration   20 train   1 eb   551 lb  1400 needs  locomotive
  11   HUM duration   15 train   1 eb   581 lb  1420 needs  receiving_track
  12   HUM duration   15 train   1 eb   581 lb  1420 needs  hump
  13   HUM duration   15 train   1 eb   581 lb  1420 needs  humping_locomotive
  14   ARR duration    5 train   2 eb   111 lb   111 needs  receiving_track
  15   UNC duration   30 train   2 eb   116 lb  1390 needs  uncoupling
  16   SPC duration   20 train   2 eb   116 lb  1400 needs  brake_check
  17   SPC duration   20 train   2 eb   116 lb  1400 needs  locomotive
  18   HUM duration   15 train   2 eb   146 lb  1420 needs  receiving_track
  19   HUM duration   15 train   2 eb   146 lb  1420 needs  hump
  20   HUM duration   15 train   2 eb   146 lb  1420 needs  humping_locomotive
  21   ARR duration    5 train   3 eb   175 lb   175 needs  receiving_track
  22   UNC duration   30 train   3 eb   180 lb  1390 needs  uncoupling
  23   SPC duration   20 train   3 eb   180 lb  1400 needs  brake_check
  24   SPC duration   20 train   3 eb   180 lb  1400 needs  locomotive
  25   HUM duration   15 train   3 eb   210 lb  1420 needs  receiving_track
  26   HUM duration   15 train   3 eb   210 lb  1420 needs  hump
  27   HUM duration   15 train   3 eb   210 lb  1420 needs  humping_locomotive
  28   ARR duration    5 train   4 eb   277 lb   277 needs  receiving_track
  29   UNC duration   30 train   4 eb   282 lb  1390 needs  uncoupling
  30   SPC duration   20 train   4 eb   282 lb  1400 needs  brake_check
  31   SPC duration   20 train   4 eb   282 lb  1400 needs  locomotive
  32   HUM duration   15 train   4 eb   312 lb  1420 needs  receiving_track
  33   HUM duration   15 train   4 eb   312 lb  1420 needs  hump
  34   HUM duration   15 train   4 eb   312 lb  1420 needs  humping_locomotive
  35   ARR duration    5 train   5 eb   513 lb   513 needs  receiving_track
  36   UNC duration   30 train   5 eb   518 lb  1390 needs  uncoupling
  37   SPC duration   20 train   5 eb   518 lb  1400 needs  brake_check
  38   SPC duration   20 train   5 eb   518 lb  1400 needs  locomotive
