   0   ARR duration    5 train   0 eb   516 lb   516 needs  receiving_track
   1   UNC duration   30 train   0 eb   521 lb  1390 needs  uncoupling
   2   SPC duration   20 train   0 eb   521 lb  1400 needs  brake_check
   3   SPC duration   20 train   0 eb   521 lb  1400 needs  locomotive
   4   HUM duration   15 train   0 eb   551 lb  1420 needs  receiving_track
   5   HUM duration   15 train   0 eb   551 lb  1420 needs  hump
   6   HUM duration   15 train   0 eb   551 lb  1420 needs  humping_locomotive
   7   ARR duration    5 train   1 eb   494 lb   494 needs  receiving_track
   8   UNC duration   30 train   1 eb   499 lb  1390 needs  uncoupling
   9   SPC duration   20 train   1 eb   499 lb  1400 needs  brake_check
  10   SPC duration   20 train   1 eb   499 lb  1400 needs  locomotive
  11   HUM duration   15 train   1 eb   529 lb  1420 needs  receiving_track
  12   HUM duration   15 train   1 eb   529 lb  1420 needs  hump
  13   HUM duration   15 train   1 eb   529 lb  1420 needs  humping_locomotive
  14   ARR duration    5 train   2 eb   551 lb   551 needs  receiving_track
  15   UNC duration   30 train   2 eb   556 lb  1390 needs  uncoupling
  16   SPC duration   20 train   2 eb   556 lb  1400 needs  brake_check
  17   SPC duration   20 train   2 eb   556 lb  1400 needs  locomotive
  18   HUM duration   15 train   2 eb   586 lb  1420 needs  receiving_track
  19   HUM duration   15 train   2 eb   586 lb  1420 needs  hump
  20   HUM duration   15 train   2 eb   586 lb  1420 needs  humping_locomotive
  21   ARR duration    5 train   3 eb   493 lb   493 needs  receiving_track
  22   UNC duration   30 train   3 eb   498 lb  1390 needs  uncoupling
  23   SPC duration   20 train   3 eb   498 lb  1400 needs  brake_check
  24   SPC duration   20 train   3 eb   498 lb  1400 needs  locomotive
  25   HUM duration   15 train   3 eb   528 lb  1420 needs  receiving_track
  26   HUM duration   15 train   3 eb   528 lb  1420 needs  hump
  27   HUM duration   15 train   3 eb   528 lb  1420 needs  humping_locomotive
  28   ARR duration    5 train   4 eb    43 lb    43 needs  receiving_track
  29   UNC duration   30 train   4 eb    48 lb  1390 needs  uncoupling
  30   SPC duration   20 train   4 eb    48 lb  1400 needs  brake_check
  31   SPC duration   20 train   4 eb    48 lb  1400 needs  locomotive
  32   HUM duration   15 train   4 eb    78 lb  1420 needs  receiving_track
  33   HUM duration   15 train   4 eb    78 lb  1420 needs  hump
  34   HUM duration   15 train   4 eb    78 lb  1420 needs  humping_locomotive
  35   SCL duration    1 train   5 eb     1 lb   859 needs  classification_track
  36   COU duration   30 train   5 eb     2 lb   860 needs  coupling
  37   PUL duration   25 train   5 eb    32 lb   890 needs  classification_track
  38   PUL duration   25 train   5 eb    32 lb   890 needs  departing_track
  39   PUL duration   25 train   5 eb    32 lb   890 needs  brake_check
  40   PUL duration   25 train   5 eb    32 lb   890 needs  locomotive
  41   INS duration   60 train   5 eb    57 lb   915 needs  inspection
  42   BRC duration   10 train   5 eb   117 lb   975 needs  brake_check
  43   DEP duration    5 train   5 eb   985 lb   985 needs  departing_track
  44   SCL duration    1 train   6 eb     1 lb   930 needs  classification_track
  45   COU duration   30 train   6 eb     2 lb   931 needs  coupling
  46   PUL duration   25 train   6 eb    32 lb   961 needs  classification_track
  47   PUL duration   25 train   6 eb    32 lb   961 needs  departing_track
  48   PUL duration   25 train   6 eb    32 lb   961 needs  brake_check
  49   PUL duration   25 train   6 eb    32 lb   961 needs  locomotive
  50   INS duration   60 train   6 eb    57 lb   986 needs  inspection
  51   BRC duration   10 train   6 eb   117 lb  1046 needs  brake_check
  52   DEP duration    5 train   6 eb  1056 lb  1056 needs  departing_track
  53   SCL duration    1 train   7 eb     1 lb   748 needs  classification_track
  54   COU duration   30 train   7 eb     2 lb   749 needs  coupling
  55   PUL duration   25 train   7 eb    32 lb   779 needs  classification_track
  56   PUL duration   25 train   7 eb    32 lb   779 needs  departing_track
  57   PUL duration   25 train   7 eb    32 lb   779 needs  brake_check
  58   PUL duration   25 train   7 eb    32 lb   779 needs  locomotive
  59   INS duration   60 train   7 eb    57 lb   804 needs  inspection
  60   BRC duration   10 train   7 eb   117 lb   864 needs  brake_check
  61   DEP duration    5 train   7 eb   874 lb   874 needs  departing_track
  62   SCL duration    1 train   8 eb     1 lb   953 needs  classification_track
  63   COU duration   30 train   8 eb     2 lb   954 needs  coupling
  64   PUL duration   25 train   8 eb    32 lb   984 needs  classification_track
  65   PUL duration   25 train   8 eb    32 lb   984 needs  departing_track
  66   PUL duration   25 train   8 eb    32 lb   984 needs  brake_check
  67   PUL duration   25 train   8 eb    32 lb   984 needs  locomotive
  68   INS duration   60 train   8 eb    57 lb  1009 needs  inspection
  69   BRC duration   10 train   8 eb   117 lb  1069 needs  brake_check
  70   DEP duration    5 train   8 eb  1079 lb  1079 needs  departing_track
  71   SCL duration    1 train   9 eb     1 lb   789 needs  classification_track
  72   COU duration   30 train   9 eb     2 lb   790 needs  coupling
  73   PUL duration   25 train   9 eb    32 lb   820 needs  classification_track
  74   PUL duration   25 train   9 eb    32 lb   820 needs  departing_track
  75   PUL duration   25 train   9 eb    32 lb   820 needs  brake_check
  76   PUL duration   25 train   9 eb    32 lb   820 needs  locomotive
  77   INS duration   60 train   9 eb    57 lb   845 needs  inspection
  78   BRC duration   10 train   9 eb   117 lb   905 needs  brake_check
  79   DEP duration    5 train   9 eb   915 lb   915 needs  departing_track
  80 Depot duration    0 train  10 eb     0 lb  1420 needs 
