   0   ARR duration    5 train   0 eb   567 lb   567 needs  receiving_track
   1   UNC duration   30 train   0 eb   572 lb  1390 needs  uncoupling
   2   SPC duration   20 train   0 eb   572 lb  1400 needs  brake_check
   3   SPC duration   20 train   0 eb   572 lb  1400 needs  locomotive
   4   HUM duration   15 train   0 eb   602 lb  1420 needs  receiving_track
   5   HUM duration   15 train   0 eb   602 lb  1420 needs  hump
   6   HUM duration   15 train   0 eb   602 lb  1420 needs  humping_locomotive
   7   ARR duration    5 train   1 eb   583 lb   583 needs  receiving_track
   8   UNC duration   30 train   1 eb   588 lb  1390 needs  uncoupling
   9   SPC duration   20 train   1 eb   588 lb  1400 needs  brake_check
  10   SPC duration   20 train   1 eb   588 lb  1400 needs  locomotive
  11   HUM duration   15 train   1 eb   618 lb  1420 needs  receiving_track
  12   HUM duration   15 train   1 eb   618 lb  1420 needs  hump
  13   HUM duration   15 train   1 eb   618 lb  1420 needs  humping_locomotive
  14   ARR duration    5 train   2 eb   602 lb   602 needs  receiving_track
  15   UNC duration   30 train   2 eb   607 lb  1390 needs  uncoupling
  16   SPC duration   20 train   2 eb   607 lb  1400 needs  brake_check
  17   SPC duration   20 train   2 eb   607 lb  1400 needs  locomotive
  18   HUM duration   15 train   2 eb   637 lb  1420 needs  receiving_track
  19   HUM duration   15 train   2 eb   637 lb  1420 needs  hump
  20   HUM duration   15 train   2 eb   637 lb  1420 needs  humping_locomotive
  21   ARR duration    5 train   3 eb   136 lb   136 needs  receiving_track
  22   UNC duration   30 train   3 eb   141 lb  1390 needs  uncoupling
  23   SPC duration   20 train   3 eb   141 lb  1400 needs  brake_check
  24   SPC duration   20 train   3 eb   141 lb  1400 needs  locomotive
  25   HUM duration   15 train   3 eb   171 lb  1420 needs  receiving_track
  26   HUM duration   15 train   3 eb   171 lb  1420 needs  hump
  27   HUM duration   15 train   3 eb   171 lb  1420 needs  humping_locomotive
  28   ARR duration    5 train   4 eb   405 lb   405 needs  receiving_track
  29   UNC duration   30 train   4 eb   410 lb  1390 needs  uncoupling
  30   SPC duration   20 train   4 eb   410 lb  1400 needs  brake_check
  31   SPC duration   20 train   4 eb   410 lb  1400 needs  locomotive
  32   HUM duration   15 train   4 eb   440 lb  1420 needs  receiving_track
  33   HUM duration   15 train   4 eb   440 lb  1420 needs  hump
  34   HUM duration   15 train   4 eb   440 lb  1420 needs  humping_locomotive
  35   ARR duration    5 train   5 eb   231 lb   231 needs  receiving_track
  36   UNC duration   30 train   5 eb   236 lb  1390 needs  uncoupling
  37   SPC duration   20 train   5 eb   236 lb  1400 needs  brake_check
  38   SPC duration   20 train   5 eb   236 lb  1400 needs  locomotive
  39   HUM duration   15 train   5 eb   266 lb  1420 needs  receiving_track
  40   HUM duration   15 train   5 eb   266 lb  1420 needs  hump
  41   HUM duration   15 train   5 eb   266 lb  1420 needs  humping_locomotive
  42   ARR duration    5 train   6 eb   559 lb   559 needs  receiving_track
  43   UNC duration   30 train   6 eb   564 lb  1390 needs  uncoupling
  44   SPC duration   20 train   6 eb   564 lb  1400 needs  brake_check
  45   SPC duration   20 train   6 eb   564 lb  1400 needs  locomotive
  46   HUM duration   15 train   6 eb   594 lb  1420 needs  receiving_track
  47   HUM duration   15 train   6 eb   594 lb  1420 needs  hump
  48   HUM duration   15 train   6 eb   594 lb  1420 needs  humping_locomotive
  49   ARR duration    5 train   7 eb   592 lb   592 needs  receiving_track
  50   UNC duration   30 train   7 eb   597 lb  1390 needs  uncoupling
  51   SPC duration   20 train   7 eb   597 lb  1400 needs  brake_check
  52   SPC duration   20 train   7 eb   597 lb  1400 needs  locomotive
  53   HUM duration   15 train   7 eb   627 lb  1420 needs  receiving_track
  54   HUM duration   15 train   7 eb   627 lb  1420 needs  hump
  55   HUM duration   15 train   7 eb   627 lb  1420 needs  humping_locomotive
  56   ARR duration    5 train   8 eb   351 lb   351 needs  receiving_track
  57   UNC duration   30 train   8 eb   356 lb  1390 needs  uncoupling
  58   SPC duration   20 train   8 eb   356 lb  1400 needs  brake_check
  59   SPC duration   20 train   8 eb   356 lb  1400 needs  locomotive
  60   HUM duration   15 train   8 eb   386 lb  1420 needs  receiving_track
  61   HUM duration   15 train   8 eb   386 lb  1420 needs  hump
  62   HUM duration   15 train   8 eb   386 lb  1420 needs  humping_locomotive
  63   ARR duration    5 train   9 eb   545 lb   545 needs  receiving_track
  64   UNC duration   30 train   9 eb   550 lb  1390 needs  uncoupling
  65   SPC duration   20 train   9 eb   550 lb  1400 needs  brake_check
  66   SPC duration   20 train   9 eb   550 lb  1400 needs  locomotive
  67   HUM duration   15 train   9 eb   580 lb  1420 needs  receiving_track
  68   HUM duration   15 train   9 eb   580 lb  1420 needs  hump
  69   HUM duration   15 train   9 eb   580 lb  1420 needs  humping_locomotive
  70   ARR duration    5 train  10 eb   416 lb   416 needs  receiving_track
  71   UNC duration   30 train  10 eb   421 lb  1390 needs  uncoupling
  72   SPC duration   20 train  10 eb   421 lb  1400 needs  brake_check
  73   SPC duration   20 train  10 eb   421 lb  1400 needs  locomotive
  74   HUM duration   15 train  10 eb   451 lb  1420 needs  receiving_track
  75   HUM duration   15 train  10 eb   451 lb  1420 needs  hump
  76   HUM duration   15 train  10 eb   451 lb  1420 needs  humping_locomotive
  77   ARR duration    5 train  11 eb   456 lb   456 needs  receiving_track
  78   UNC duration   30 train  11 eb   461 lb  1390 needs  uncoupling
  79   SPC duration   20 train  11 eb   461 lb  1400 needs  brake_check
  80   SPC duration   20 train  11 eb   461 lb  1400 needs  locomotive
  81   HUM duration   15 train  11 eb   491 lb  1420 needs  receiving_track
  82   HUM duration   15 train  11 eb   491 lb  1420 needs  hump
  83   HUM duration   15 train  11 eb   491 lb  1420 needs  humping_locomotive
  84   ARR duration    5 train  12 eb   487 lb   487 needs  receiving_track
  85   UNC duration   30 train  12 eb   492 lb  1390 needs  uncoupling
  86   SPC duration   20 train  12 eb   492 lb  1400 needs  brake_check
  87   SPC duration   20 train  12 eb   492 lb  1400 needs  locomotive
  88   HUM duration   15 train  12 eb   522 lb  1420 needs  receiving_track
  89   HUM duration   15 train  12 eb   522 lb  1420 needs  hump
  90   HUM duration   15 train  12 eb   522 lb  1420 needs  humping_locomotive
  91   ARR duration    5 train  13 eb   604 lb   604 needs  receiving_track
  92   UNC duration   30 train  13 eb   609 lb  1390 needs  uncoupling
  93   SPC duration   20 train  13 eb   609 lb  1400 needs  brake_check
  94   SPC duration   20 train  13 eb   609 lb  1400 needs  locomotive
  95   HUM duration   15 train  13 eb   639 lb  1420 needs  receiving_track
  96   HUM duration   15 train  13 eb   639 lb  1420 needs  hump
  97   HUM duration   15 train  13 eb   639 lb  1420 needs  humping_locomotive
  98   ARR duration    5 train  14 eb   457 lb   457 needs  receiving_track
  99   UNC duration   30 train  14 eb   462 lb  1390 needs  uncoupling
 100   SPC duration   20 train  14 eb   462 lb  1400 needs  brake_check
 101   SPC duration   20 train  14 eb   462 lb  1400 needs  locomotive
 102   HUM duration   15 train  14 eb   492 lb  1420 needs  receiving_track
 103   HUM duration   15 train  14 eb   492 lb  1420 needs  hump
 104   HUM duration   15 train  14 eb   492 lb  1420 needs  humping_locomotive
 105   ARR duration    5 train  15 eb   403 lb   403 needs  receiving_track
 106   UNC duration   30 train  15 eb   408 lb  1390 needs  uncoupling
 107   SPC duration   20 train  15 eb   408 lb  1400 needs  brake_check
 108   SPC duration   20 train  15 eb   408 lb  1400 needs  locomotive
 109   HUM duration   15 train  15 eb   438 lb  1420 needs  receiving_track
 110   HUM duration   15 train  15 eb   438 lb  1420 needs  hump
 111   HUM duration   15 train  15 eb   438 lb  1420 needs  humping_locomotive
 112   ARR duration    5 train  16 eb   273 lb   273 needs  receiving_track
 113   UNC duration   30 train  16 eb   278 lb  1390 needs  uncoupling
 114   SPC duration   20 train  16 eb   278 lb  1400 needs  brake_check
 115   SPC duration   20 train  16 eb   278 lb  1400 needs  locomotive
 116   HUM duration   15 train  16 eb   308 lb  1420 needs  receiving_track
 117   HUM duration   15 train  16 eb   308 lb  1420 needs  hump
 118   HUM duration   15 train  16 eb   308 lb  1420 needs  humping_locomotive
 119   ARR duration    5 train  17 eb    66 lb    66 needs  receiving_track
 120   UNC duration   30 train  17 eb    71 lb  1390 needs  uncoupling
 121   SPC duration   20 train  17 eb    71 lb  1400 needs  brake_check
 122   SPC duration   20 train  17 eb    71 lb  1400 needs  locomotive
 123   HUM duration   15 train  17 eb   101 lb  1420 needs  receiving_track
 124   HUM duration   15 train  17 eb   101 lb  1420 needs  hump
 125   HUM duration   15 train  17 eb   101 lb  1420 needs  humping_locomotive
 126   ARR duration    5 train  18 eb   479 lb   479 needs  receiving_track
 127   UNC duration   30 train  18 eb   484 lb  1390 needs  uncoupling
 128   SPC duration   20 train  18 eb   484 lb  1400 needs  brake_check
 129   SPC duration   20 train  18 eb   484 lb  1400 needs  locomotive
 130   HUM duration   15 train  18 eb   514 lb  1420 needs  receiving_track
 131   HUM duration   15 train  18 eb   514 lb  1420 needs  hump
 132   HUM duration   15 train  18 eb   514 lb  1420 needs  humping_locomotive
 133   ARR duration    5 train  19 eb   583 lb   583 needs  receiving_track
 134   UNC duration   30 train  19 eb   588 lb  1390 needs  uncoupling
 135   SPC duration   20 train  19 eb   588 lb  1400 needs  brake_check
 136   SPC duration   20 train  19 eb   588 lb  1400 needs  locomotive
 137   HUM duration   15 train  19 eb   618 lb  1420 needs  receiving_track
 138   HUM duration   15 train  19 eb   618 lb  1420 needs  hump
