   0   ARR duration    5 train   0 eb   238 lb   238 needs  receiving_track
   1   UNC duration   30 train   0 eb   243 lb  1390 needs  uncoupling
   2   SPC duration   20 train   0 eb   243 lb  1400 needs  brake_check
   3   SPC duration   20 train   0 eb   243 lb  1400 needs  locomotive
   4   HUM duration   15 train   0 eb   273 lb  1420 needs  receiving_track
   5   HUM duration   15 train   0 eb   273 lb  1420 needs  hump
   6   HUM duration   15 train   0 eb   273 lb  1420 needs  humping_locomotive
   7   ARR duration    5 train   1 eb   369 lb   369 needs  receiving_track
   8   UNC duration   30 train   1 eb   374 lb  1390 needs  uncoupling
   9   SPC duration   20 train   1 eb   374 lb  1400 needs  brake_check
  10   SPC duration   20 train   1 eb   374 lb  1400 needs  locomotive
  11   HUM duration   15 train   1 eb   404 lb  1420 needs  receiving_track
  12   HUM duration   15 train   1 eb   404 lb  1420 needs  hump
  13   HUM duration   15 train   1 eb   404 lb  1420 needs  humping_locomotive
  14   ARR duration    5 train   2 eb   158 lb   158 needs  receiving_track
  15   UNC duration   30 train   2 eb   163 lb  1390 needs  uncoupling
  16   SPC duration   20 train   2 eb   163 lb  1400 needs  brake_check
  17   SPC duration   20 train   2 eb   163 lb  1400 needs  locomotive
  18   HUM duration   15 train   2 eb   193 lb  1420 needs  receiving_track
  19   HUM duration   15 train   2 eb   193 lb  1420 needs  hump
  20   HUM duration   15 train   2 eb   193 lb  1420 needs  humping_locomotive
  21   ARR duration    5 train   3 eb   182 lb   182 needs  receiving_track
  22   UNC duration   30 train   3 eb   187 lb  1390 needs  uncoupling
  23   SPC duration   20 train   3 eb   187 lb  1400 needs  brake_check
  24   SPC duration   20 train   3 eb   187 lb  1400 needs  locomotive
  25   HUM duration   15 train   3 eb   217 lb  1420 needs  receiving_track
  26   HUM duration   15 train   3 eb   217 lb  1420 needs  hump
  27   HUM duration   15 train   3 eb   217 lb  1420 needs  humping_locomotive
  28   ARR duration    5 train   4 eb    13 lb    13 needs  receiving_track
  29   UNC duration   30 train   4 eb    18 lb  1390 needs  uncoupling
  30   SPC duration   20 train   4 eb    18 lb  1400 needs  brake_check
  31   SPC duration   20 train   4 eb    18 lb  1400 needs  locomotive
  32   HUM duration   15 train   4 eb    48 lb  1420 needs  receiving_track
  33   HUM duration   15 train   4 eb    48 lb  1420 needs  hump
  34   HUM duration   15 train   4 eb    48 lb  1420 needs  humping_locomotive
  35   ARR duration    5 train   5 eb   133 lb   133 needs  receiving_track
  36   UNC duration   30 train   5 eb   138 lb  1390 needs  uncoupling
  37   SPC duration   20 train   5 eb   138 lb  1400 needs  brake_check
  38   SPC duration   20 train   5 eb   138 lb  1400 needs  locomotive
  39   HUM duration   15 train   5 eb   168 lb  1420 needs  receiving_track
  40   HUM duration   15 train   5 eb   168 lb  1420 needs  hump
  41   HUM duration   15 train   5 eb   168 lb  1420 needs  humping_locomotive
  42   ARR duration    5 train   6 eb   515 lb   515 needs  receiving_track
  43   UNC duration   30 train   6 eb   520 lb  1390 needs  uncoupling
  44   SPC duration   20 train   6 eb   520 lb  1400 needs  brake_check
  45   SPC duration   20 train   6 eb   520 lb  1400 needs  locomotive
  46   HUM duration   15 train   6 eb   550 lb  1420 needs  receiving_track
  47   HUM duration   15 train   6 eb   550 lb  1420 needs  hump
  48   HUM duration   15 train   6 eb   550 lb  1420 needs  humping_locomotive
  49   ARR duration    5 train   7 eb   304 lb   304 needs  receiving_track
  50   UNC duration   30 train   7 eb   309 lb  1390 needs  uncoupling
  51   SPC duration   20 train   7 eb   309 lb  1400 needs  brake_check
  52   SPC duration   20 train   7 eb   309 lb  1400 needs  locomotive
  53   HUM duration   15 train   7 eb   339 lb  1420 needs  receiving_track
  54   HUM duration   15 train   7 eb   339 lb  1420 needs  hump
  55   HUM duration   15 train   7 eb   339 lb  1420 needs  humping_locomotive
  56   ARR duration    5 train   8 eb   567 lb   567 needs  receiving_track
  57   UNC duration   30 train   8 eb   572 lb  1390 needs  uncoupling
  58   SPC duration   20 train   8 eb   572 lb  1400 needs  brake_check
  59   SPC duration   20 train   8 eb   572 lb  1400 needs  locomotive
  60   HUM duration   15 train   8 eb   602 lb  1420 needs  receiving_track
  61   HUM duration   15 train   8 eb   602 lb  1420 needs  hump
  62   HUM duration   15 train   8 eb   602 lb  1420 needs  humping_locomotive
  63   ARR duration    5 train   9 eb   152 lb   152 needs  receiving_track
  64   UNC duration   30 train   9 eb   157 lb  1390 needs  uncoupling
  65   SPC duration   20 train   9 eb   157 lb  1400 needs  brake_check
  66   SPC duration   20 train   9 eb   157 lb  1400 needs  locomotive
  67   HUM duration   15 train   9 eb   187 lb  1420 needs  receiving_track
  68   HUM duration   15 train   9 eb   187 lb  1420 needs  hump
  69   HUM duration   15 train   9 eb   187 lb  1420 needs  humping_locomotive
  70   SCL duration    1 train  10 eb     1 lb  1268 needs  classification_track
  71   COU duration   30 train  10 eb     2 lb  1269 needs  coupling
  72   PUL duration   25 train  10 eb    32 lb  1299 needs  classification_track
  73   PUL duration   25 train  10 eb    32 lb  1299 needs  departing_track
  74   PUL duration   25 train  10 eb    32 lb  1299 needs  brake_check
  75   PUL duration   25 train  10 eb    32 lb  1299 needs  locomotive
  76   INS duration   60 train  10 eb    57 lb  1324 needs  inspection
  77   BRC duration   10 train  10 eb   117 lb  1384 needs  brake_check
  78   DEP duration    5 train  10 eb  1394 lb  1394 needs  departing_track
  79   SCL duration    1 train  11 eb     1 lb   847 needs  classification_track
  80   COU duration   30 train  11 eb     2 lb   848 needs  coupling
  81   PUL duration   25 train  11 eb    32 lb   878 needs  classification_track
  82   PUL duration   25 train  11 eb    32 lb   878 needs  departing_track
  83   PUL duration   25 train  11 eb    32 lb   878 needs  brake_check
  84   PUL duration   25 train  11 eb    32 lb   878 needs  locomotive
  85   INS duration   60 train  11 eb    57 lb   903 needs  inspection
  86   BRC duration   10 train  11 eb   117 lb   963 needs  brake_check
  87   DEP duration    5 train  11 eb   973 lb   973 needs  departing_track
  88   SCL duration    1 train  12 eb     1 lb   884 needs  classification_track
  89   COU duration   30 train  12 eb     2 lb   885 needs  coupling
  90   PUL duration   25 train  12 eb    32 lb   915 needs  classification_track
  91   PUL duration   25 train  12 eb    32 lb   915 needs  departing_track
  92   PUL duration   25 train  12 eb    32 lb   915 needs  brake_check
  93   PUL duration   25 train  12 eb    32 lb   915 needs  locomotive
  94   INS duration   60 train  12 eb    57 lb   940 needs  inspection
  95   BRC duration   10 train  12 eb   117 lb  1000 needs  brake_check
  96   DEP duration    5 train  12 eb  1010 lb  1010 needs  departing_track
  97   SCL duration    1 train  13 eb     1 lb   741 needs  classification_track
  98   COU duration   30 train  13 eb     2 lb   742 needs  coupling
  99   PUL duration   25 train  13 eb    32 lb   772 needs  classification_track
 100   PUL duration   25 train  13 eb    32 lb   772 needs  departing_track
 101   PUL duration   25 train  13 eb    32 lb   772 needs  brake_check
 102   PUL duration   25 train  13 eb    32 lb   772 needs  locomotive
 103   INS duration   60 train  13 eb    57 lb   797 needs  inspection
 104   BRC duration   10 train  13 eb   117 lb   857 needs  brake_check
 105   DEP duration    5 train  13 eb   867 lb   867 needs  departing_track
 106   SCL duration    1 train  14 eb     1 lb   697 needs  classification_track
 107   COU duration   30 train  14 eb     2 lb   698 needs  coupling
 108   PUL duration   25 train  14 eb    32 lb   728 needs  classification_track
 109   PUL duration   25 train  14 eb    32 lb   728 needs  departing_track
 110   PUL duration   25 train  14 eb    32 lb   728 needs  brake_check
 111   PUL duration   25 train  14 eb    32 lb   728 needs  locomotive
 112   INS duration   60 train  14 eb    57 lb   753 needs  inspection
 113   BRC duration   10 train  14 eb   117 lb   813 needs  brake_check
 114   DEP duration    5 train  14 eb   823 lb   823 needs  departing_track
 115   SCL duration    1 train  15 eb     1 lb   891 needs  classification_track
 116   COU duration   30 train  15 eb     2 lb   892 needs  coupling
 117   PUL duration   25 train  15 eb    32 lb   922 needs  classification_track
 118   PUL duration   25 train  15 eb    32 lb   922 needs  departing_track
 119   PUL duration   25 train  15 eb    32 lb   922 needs  brake_check
 120   PUL duration   25 train  15 eb    32 lb   922 needs  locomotive
 121   INS duration   60 train  15 eb    57 lb   947 needs  inspection
 122   BRC duration   10 train  15 eb   117 lb  1007 needs  brake_check
 123   DEP duration    5 train  15 eb  1017 lb  1017 needs  departing_track
 124   SCL duration    1 train  16 eb     1 lb   696 needs  classification_track
 125   COU duration   30 train  16 eb     2 lb   697 needs  coupling
 126   PUL duration   25 train  16 eb    32 lb   727 needs  classification_track
 127   PUL duration   25 train  16 eb    32 lb   727 needs  departing_track
 128   PUL duration   25 train  16 eb    32 lb   727 needs  brake_check
 129   PUL duration   25 train  16 eb    32 lb   727 needs  locomotive
 130   INS duration   60 train  16 eb    57 lb   752 needs  inspection
 131   BRC duration   10 train  16 eb   117 lb   812 needs  brake_check
 132   DEP duration    5 train  16 eb   822 lb   822 needs  departing_track
 133   SCL duration    1 train  17 eb     1 lb   725 needs  classification_track
 134   COU duration   30 train  17 eb     2 lb   726 needs  coupling
 135   PUL duration   25 train  17 eb    32 lb   756 needs  classification_track
 136   PUL duration   25 train  17 eb    32 lb   756 needs  departing_track
 137   PUL duration   25 train  17 eb    32 lb   756 needs  brake_check
 138   PUL duration   25 train  17 eb    32 lb   756 needs  locomotive
 139   INS duration   60 train  17 eb    57 lb   781 needs  inspection
 140   BRC duration   10 train  17 eb   117 lb   841 needs  brake_check
 141   DEP duration    5 train  17 eb   851 lb   851 needs  departing_track
 142   SCL duration    1 train  18 eb     1 lb  1060 needs  classification_track
 143   COU duration   30 train  18 eb     2 lb  1061 needs  coupling
 144   PUL duration   25 train  18 eb    32 lb  1091 needs  classification_track
 145   PUL duration   25 train  18 eb    32 lb  1091 needs  departing_track
 146   PUL duration   25 train  18 eb    32 lb  1091 needs  brake_check
 147   PUL duration   25 train  18 eb    32 lb  1091 needs  locomotive
 148   INS duration   60 train  18 eb    57 lb  1116 needs  inspection
 149   BRC duration   10 train  18 eb   117 lb  1176 needs  brake_check
 150   DEP duration    5 train  18 eb  1186 lb  1186 needs  departing_track
 151   SCL duration    1 train  19 eb     1 lb  1250 needs  classification_track
 152   COU duration   30 train  19 eb     2 lb  1251 needs  coupling
 153   PUL duration   25 train  19 eb    32 lb  1281 needs  classification_track
 154   PUL duration   25 train  19 eb    32 lb  1281 needs  departing_track
 155   PUL duration   25 train  19 eb    32 lb  1281 needs  brake_check
 156   PUL duration   25 train  19 eb    32 lb  1281 needs  locomotive
 157   INS duration   60 train  19 eb    57 lb  1306 needs  inspection
 158   BRC duration   10 train  19 eb   117 lb  1366 needs  brake_check
 159   DEP duration    5 train  19 eb  1376 lb  1376 needs  departing_track
 160 Depot duration    0 train  20 eb     0 lb  1420 needs 
