   0   ARR duration    5 train   0 eb   357 lb   357 needs  receiving_track
   1   UNC duration   30 train   0 eb   362 lb  1390 needs  uncoupling
   2   SPC duration   20 train   0 eb   362 lb  1400 needs  brake_check
   3   SPC duration   20 train   0 eb   362 lb  1400 needs  locomotive
   4   HUM duration   15 train   0 eb   392 lb  1420 needs  receiving_track
   5   HUM duration   15 train   0 eb   392 lb  1420 needs  hump
   6   HUM duration   15 train   0 eb   392 lb  1420 needs  humping_locomotive
   7   ARR duration    5 train   1 eb    28 lb    28 needs  receiving_track
   8   UNC duration   30 train   1 eb    33 lb  1390 needs  uncoupling
   9   SPC duration   20 train   1 eb    33 lb  1400 needs  brake_check
  10   SPC duration   20 train   1 eb    33 lb  1400 needs  locomotive
  11   HUM duration   15 train   1 eb    63 lb  1420 needs  receiving_track
  12   HUM duration   15 train   1 eb    63 lb  1420 needs  hump
  13   HUM duration   15 train   1 eb    63 lb  1420 needs  humping_locomotive
  14   ARR duration    5 train   2 eb   276 lb   276 needs  receiving_track
  15   UNC duration   30 train   2 eb   281 lb  1390 needs  uncoupling
  16   SPC duration   20 train   2 eb   281 lb  1400 needs  brake_check
  17   SPC duration   20 train   2 eb   281 lb  1400 needs  locomotive
  18   HUM duration   15 train   2 eb   311 lb  1420 needs  receiving_track
  19   HUM duration   15 train   2 eb   311 lb  1420 needs  hump
  20   HUM duration   15 train   2 eb   311 lb  1420 needs  humping_locomotive
  21   ARR duration    5 train   3 eb   346 lb   346 needs  receiving_track
  22   UNC duration   30 train   3 eb   351 lb  1390 needs  uncoupling
  23   SPC duration   20 train   3 eb   351 lb  1400 needs  brake_check
  24   SPC duration   20 train   3 eb   351 lb  1400 needs  locomotive
  25   HUM duration   15 train   3 eb   381 lb  1420 needs  receiving_track
  26   HUM duration   15 train   3 eb   381 lb  1420 needs  hump
  27   HUM duration   15 train   3 eb   381 lb  1420 needs  humping_locomotive
  28   ARR duration    5 train   4 eb   403 lb   403 needs  receiving_track
  29   UNC duration   30 train   4 eb   408 lb  1390 needs  uncoupling
  30   SPC duration   20 train   4 eb   408 lb  1400 needs  brake_check
  31   SPC duration   20 train   4 eb   408 lb  1400 needs  locomotive
  32   HUM duration   15 train   4 eb   438 lb  1420 needs  receiving_track
  33   HUM duration   15 train   4 eb   438 lb  1420 needs  hump
  34   HUM duration   15 train   4 eb   438 lb  1420 needs  humping_locomotive
  35   ARR duration    5 train   5 eb   577 lb   577 needs  receiving_track
  36   UNC duration   30 train   5 eb   582 lb  1390 needs  uncoupling
  37   SPC duration   20 train   5 eb   582 lb  1400 needs  brake_check
  38   SPC duration   20 train   5 eb   582 lb  1400 needs  locomotive
  39   HUM duration   15 train   5 eb   612 lb  1420 needs  receiving_track
  40   HUM duration   15 train   5 eb   612 lb  1420 needs  hump
  41   HUM duration   15 train   5 eb   612 lb  1420 needs  humping_locomotive
  42   ARR duration    5 train   6 eb   176 lb   176 needs  receiving_track
  43   UNC duration   30 train   6 eb   181 lb  1390 needs  uncoupling
  44   SPC duration   20 train   6 eb   181 lb  1400 needs  brake_check
  45   SPC duration   20 train   6 eb   181 lb  1400 needs  locomotive
  46   HUM duration   15 train   6 eb   211 lb  1420 needs  receiving_track
  47   HUM duration   15 train   6 eb   211 lb  1420 needs  hump
  48   HUM duration   15 train   6 eb   211 lb  1420 needs  humping_locomotive
  49   ARR duration    5 train   7 eb   291 lb   291 needs  receiving_track
  50   UNC duration   30 train   7 eb   296 lb  1390 needs  uncoupling
  51   SPC duration   20 train   7 eb   296 lb  1400 needs  brake_check
  52   SPC duration   20 train   7 eb   296 lb  1400 needs  locomotive
  53   HUM duration   15 train   7 eb   326 lb  1420 needs  receiving_track
  54   HUM duration   15 train   7 eb   326 lb  1420 needs  hump
  55   HUM duration   15 train   7 eb   326 lb  1420 needs  humping_locomotive
  56   ARR duration    5 train   8 eb    87 lb    87 needs  receiving_track
  57   UNC duration   30 train   8 eb    92 lb  1390 needs  uncoupling
  58   SPC duration   20 train   8 eb    92 lb  1400 needs  brake_check
  59   SPC duration   20 train   8 eb    92 lb  1400 needs  locomotive
  60   HUM duration   15 train   8 eb   122 lb  1420 needs  receiving_track
  61   HUM duration   15 train   8 eb   122 lb  1420 needs  hump
  62   HUM duration   15 train   8 eb   122 lb  1420 needs  humping_locomotive
  63   ARR duration    5 train   9 eb    91 lb    91 needs  receiving_track
  64   UNC duration   30 train   9 eb    96 lb  1390 needs  uncoupling
  65   SPC duration   20 train   9 eb    96 lb  1400 needs  brake_check
  66   SPC duration   20 train   9 eb    96 lb  1400 needs  locomotive
  67   HUM duration   15 train   9 eb   126 lb  1420 needs  receiving_track
  68   HUM duration   15 train   9 eb   126 lb  1420 needs  hump
  69   HUM duration   15 train   9 eb   126 lb  1420 needs  humping_locomotive
  70   SCL duration    1 train  10 eb     1 lb  1067 needs  classification_track
  71   COU duration   30 train  10 eb     2 lb  1068 needs  coupling
  72   PUL duration   25 train  10 eb    32 lb  1098 needs  classification_track
  73   PUL duration   25 train  10 eb    32 lb  1098 needs  departing_track
  74   PUL duration   25 train  10 eb    32 lb  1098 needs  brake_check
  75   PUL duration   25 train  10 eb    32 lb  1098 needs  locomotive
  76   INS duration   60 train  10 eb    57 lb  1123 needs  inspection
  77   BRC duration   10 train  10 eb   117 lb  1183 needs  brake_check
  78   DEP duration    5 train  10 eb  1193 lb  1193 needs  departing_track
  79   SCL duration    1 train  11 eb     1 lb  1215 needs  classification_track
  80   COU duration   30 train  11 eb     2 lb  1216 needs  coupling
  81   PUL duration   25 train  11 eb    32 lb  1246 needs  classification_track
  82   PUL duration   25 train  11 eb    32 lb  1246 needs  departing_track
  83   PUL duration   25 train  11 eb    32 lb  1246 needs  brake_check
  84   PUL duration   25 train  11 eb    32 lb  1246 needs  locomotive
  85   INS duration   60 train  11 eb    57 lb  1271 needs  inspection
  86   BRC duration   10 train  11 eb   117 lb  1331 needs  brake_check
  87   DEP duration    5 train  11 eb  1341 lb  1341 needs  departing_track
  88   SCL duration    1 train  12 eb     1 lb   823 needs  classification_track
  89   COU duration   30 train  12 eb     2 lb   824 needs  coupling
  90   PUL duration   25 train  12 eb    32 lb   854 needs  classification_track
  91   PUL duration   25 train  12 eb    32 lb   854 needs  departing_track
  92   PUL duration   25 train  12 eb    32 lb   854 needs  brake_check
  93   PUL duration   25 train  12 eb    32 lb   854 needs  locomotive
  94   INS duration   60 train  12 eb    57 lb   879 needs  inspection
  95   BRC duration   10 train  12 eb   117 lb   939 needs  brake_check
  96   DEP duration    5 train  12 eb   949 lb   949 needs  departing_track
  97   SCL duration    1 train  13 eb     1 lb  1254 needs  classification_track
  98   COU duration   30 train  13 eb     2 lb  1255 needs  coupling
  99   PUL duration   25 train  13 eb    32 lb  1285 needs  classification_track
 100   PUL duration   25 train  13 eb    32 lb  1285 needs  departing_track
 101   PUL duration   25 train  13 eb    32 lb  1285 needs  brake_check
 102   PUL duration   25 train  13 eb    32 lb  1285 needs  locomotive
 103   INS duration   60 train  13 eb    57 lb  1310 needs  inspection
 104   BRC duration   10 train  13 eb   117 lb  1370 needs  brake_check
 105   DEP duration    5 train  13 eb  1380 lb  1380 needs  departing_track
 106   SCL duration    1 train  14 eb     1 lb   686 needs  classification_track
 107   COU duration   30 train  14 eb     2 lb   687 needs  coupling
 108   PUL duration   25 train  14 eb    32 lb   717 needs  classification_track
 109   PUL duration   25 train  14 eb    32 lb   717 needs  departing_track
 110   PUL duration   25 train  14 eb    32 lb   717 needs  brake_check
 111   PUL duration   25 train  14 eb    32 lb   717 needs  locomotive
 112   INS duration   60 train  14 eb    57 lb   742 needs  inspection
 113   BRC duration   10 train  14 eb   117 lb   802 needs  brake_check
 114   DEP duration    5 train  14 eb   812 lb   812 needs  departing_track
 115   SCL duration    1 train  15 eb     1 lb  1266 needs  classification_track
 116   COU duration   30 train  15 eb     2 lb  1267 needs  coupling
 117   PUL duration   25 train  15 eb    32 lb  1297 needs  classification_track
 118   PUL duration   25 train  15 eb    32 lb  1297 needs  departing_track
 119   PUL duration   25 train  15 eb    32 lb  1297 needs  brake_check
 120   PUL duration   25 train  15 eb    32 lb  1297 needs  locomotive
 121   INS duration   60 train  15 eb    57 lb  1322 needs  inspection
 122   BRC duration   10 train  15 eb   117 lb  1382 needs  brake_check
 123   DEP duration    5 train  15 eb  1392 lb  1392 needs  departing_track
 124   SCL duration    1 train  16 eb     1 lb  1066 needs  classification_track
 125   COU duration   30 train  16 eb     2 lb  1067 needs  coupling
 126   PUL duration   25 train  16 eb    32 lb  1097 needs  classification_track
 127   PUL duration   25 train  16 eb    32 lb  1097 needs  departing_track
 128   PUL duration   25 train  16 eb    32 lb  1097 needs  brake_check
 129   PUL duration   25 train  16 eb    32 lb  1097 needs  locomotive
 130   INS duration   60 train  16 eb    57 lb  1122 needs  inspection
 131   BRC duration   10 train  16 eb   117 lb  1182 needs  brake_check
 132   DEP duration    5 train  16 eb  1192 lb  1192 needs  departing_track
 133   SCL duration    1 train  17 eb     1 lb  1086 needs  classification_track
 134   COU duration   30 train  17 eb     2 lb  1087 needs  coupling
 135   PUL duration   25 train  17 eb    32 lb  1117 needs  classification_track
 136   PUL duration   25 train  17 eb    32 lb  1117 needs  departing_track
 137   PUL duration   25 train  17 eb    32 lb  1117 needs  brake_check
 138   PUL duration   25 train  17 eb    32 lb  1117 needs  locomotive
 139   INS duration   60 train  17 eb    57 lb  1142 needs  inspection
 140   BRC duration   10 train  17 eb   117 lb  1202 needs  brake_check
 141   DEP duration    5 train  17 eb  1212 lb  1212 needs  departing_track
 142   SCL duration    1 train  18 eb     1 lb  1123 needs  classification_track
 143   COU duration   30 train  18 eb     2 lb  1124 needs  coupling
 144   PUL duration   25 train  18 eb    32 lb  1154 needs  classification_track
 145   PUL duration   25 train  18 eb    32 lb  1154 needs  departing_track
 146   PUL duration   25 train  18 eb    32 lb  1154 needs  brake_check
 147   PUL duration   25 train  18 eb    32 lb  1154 needs  locomotive
 148   INS duration   60 train  18 eb    57 lb  1179 needs  inspection
 149   BRC duration   10 train  18 eb   117 lb  1239 needs  brake_check
 150   DEP duration    5 train  18 eb  1249 lb  1249 needs  departing_track
 151   SCL duration    1 train  19 eb     1 lb  1263 needs  classification_track
 152   COU duration   30 train  19 eb     2 lb  1264 needs  coupling
