   0   ARR duration    5 train   0 eb   568 lb   568 needs  receiving_track
   1   UNC duration   30 train   0 eb   573 lb  1390 needs  uncoupling
   2   SPC duration   20 train   0 eb   573 lb  1400 needs  brake_check
   3   SPC duration   20 train   0 eb   573 lb  1400 needs  locomotive
   4   HUM duration   15 train   0 eb   603 lb  1420 needs  receiving_track
   5   HUM duration   15 train   0 eb   603 lb  1420 needs  hump
   6   HUM duration   15 train   0 eb   603 lb  1420 needs  humping_locomotive
   7   ARR duration    5 train   1 eb   249 lb   249 needs  receiving_track
   8   UNC duration   30 train   1 eb   254 lb  1390 needs  uncoupling
   9   SPC duration   20 train   1 eb   254 lb  1400 needs  brake_check
  10   SPC duration   20 train   1 eb   254 lb  1400 needs  locomotive
  11   HUM duration   15 train   1 eb   284 lb  1420 needs  receiving_track
  12   HUM duration   15 train   1 eb   284 lb  1420 needs  hump
  13   HUM duration   15 train   1 eb   284 lb  1420 needs  humping_locomotive
  14   ARR duration    5 train   2 eb   355 lb   355 needs  receiving_track
  15   UNC duration   30 train   2 eb   360 lb  1390 needs  uncoupling
  16   SPC duration   20 train   2 eb   360 lb  1400 needs  brake_check
  17   SPC duration   20 train   2 eb   360 lb  1400 needs  locomotive
  18   HUM duration   15 train   2 eb   390 lb  1420 needs  receiving_track
  19   HUM duration   15 train   2 eb   390 lb  1420 needs  hump
  20   HUM duration   15 train   2 eb   390 lb  1420 needs  humping_locomotive
  21   ARR duration    5 train   3 eb   299 lb   299 needs  receiving_track
  22   UNC duration   30 train   3 eb   304 lb  1390 needs  uncoupling
  23   SPC duration   20 train   3 eb   304 lb  1400 needs  brake_check
  24   SPC duration   20 train   3 eb   304 lb  1400 needs  locomotive
  25   HUM duration   15 train   3 eb   334 lb  1420 needs  receiving_track
  26   HUM duration   15 train   3 eb   334 lb  1420 needs  hump
  27   HUM duration   15 train   3 eb   334 lb  1420 needs  humping_locomotive
  28   ARR duration    5 train   4 eb   286 lb   286 needs  receiving_track
  29   UNC duration   30 train   4 eb   291 lb  1390 needs  uncoupling
  30   SPC duration   20 train   4 eb   291 lb  1400 needs  brake_check
  31   SPC duration   20 train   4 eb   291 lb  1400 needs  locomotive
  32   HUM duration   15 train   4 eb   321 lb  1420 needs  receiving_track
  33   HUM duration   15 train   4 eb   321 lb  1420 needs  hump
  34   HUM duration   15 train   4 eb   321 lb  1420 needs  humping_locomotive
  35   SCL duration    1 train   5 eb     1 lb  1262 needs  classification_track
  36   COU duration   30 train   5 eb     2 lb  1263 needs  coupling
  37   PUL duration   25 train   5 eb    32 lb  1293 needs  classification_track
  38   PUL duration   25 train   5 eb    32 lb  1293 needs  departing_track
  39   PUL duration   25 train   5 eb    32 lb  1293 needs  brake_check
  40   PUL duration   25 train   5 eb    32 lb  1293 needs  locomotive
  41   INS duration   60 train   5 eb    57 lb  1318 needs  inspection
  42   BRC duration   10 train   5 eb   117 lb  1378 needs  brake_check
  43   DEP duration    5 train   5 eb  1388 lb  1388 needs  departing_track
  44   SCL duration    1 train   6 eb     1 lb  1259 needs  classification_track
  45   COU duration   30 train   6 eb     2 lb  1260 needs  coupling
  46   PUL duration   25 train   6 eb    32 lb  1290 needs  classification_track
  47   PUL duration   25 train   6 eb    32 lb  1290 needs  departing_track
  48   PUL duration   25 train   6 eb    32 lb  1290 needs  brake_check
  49   PUL duration   25 train   6 eb    32 lb  1290 needs  locomotive
  50   INS duration   60 train   6 eb    57 lb  1315 needs  inspection
  51   BRC duration   10 train   6 eb   117 lb  1375 needs  brake_check
  52   DEP duration    5 train   6 eb  1385 lb  1385 needs  departing_track
  53   SCL duration    1 train   7 eb     1 lb   891 needs  classification_track
  54   COU duration   30 train   7 eb     2 lb   892 needs  coupling
  55   PUL duration   25 train   7 eb    32 lb   922 needs  classification_track
  56   PUL duration   25 train   7 eb    32 lb   922 needs  departing_track
  57   PUL duration   25 train   7 eb    32 lb   922 needs  brake_check
  58   PUL duration   25 train   7 eb    32 lb   922 needs  locomotive
  59   INS duration   60 train   7 eb    57 lb   947 needs  inspection
  60   BRC duration   10 train   7 eb   117 lb  1007 needs  brake_check
  61   DEP duration    5 train   7 eb  1017 lb  1017 needs  departing_track
  62   SCL duration    1 train   8 eb     1 lb  1069 needs  classification_track
  63   COU duration   30 train   8 eb     2 lb  1070 needs  coupling
  64   PUL duration   25 train   8 eb    32 lb  1100 needs  classification_track
  65   PUL duration   25 train   8 eb    32 lb  1100 needs  departing_track
  66   PUL duration   25 train   8 eb    32 lb  1100 needs  brake_check
  67   PUL duration   25 train   8 eb    32 lb  1100 needs  locomotive
  68   INS duration   60 train   8 eb    57 lb  1125 needs  inspection
  69   BRC duration   10 train   8 eb   117 lb  1185 needs  brake_check
  70   DEP duration    5 train   8 eb  1195 lb  1195 needs  departing_track
  71   SCL duration    1 train   9 eb     1 lb  1225 needs  classification_track
  72   COU duration   30 train   9 eb     2 lb  1226 needs  coupling
  73   PUL duration   25 train   9 eb    32 lb  1256 needs  classification_track
  74   PUL duration   25 train   9 eb    32 lb  1256 needs  departing_track
  75   PUL duration   25 train   9 eb    32 lb  1256 needs  brake_check
  76   PUL duration   25 train   9 eb    32 lb  1256 needs  locomotive
  77   INS duration   60 train   9 eb    57 lb  1281 needs  inspection
  78   BRC duration   10 train   9 eb   117 lb  1341 needs  brake_check
  79   DEP duration    5 train   9 eb  1351 lb  1351 needs  departing_track
  80 Depot duration    0 train  10 eb     0 lb  1420 needs 
