   0   ARR duration    5 train   0 eb   650 lb   650 needs  receiving_track
   1   UNC duration   30 train   0 eb   655 lb  1410 needs  uncoupling
   2   HUM duration   15 train   0 eb   685 lb  1440 needs  receiving_track
   3   HUM duration   15 train   0 eb   685 lb  1440 needs  hump
   4   HUM duration   15 train   0 eb   685 lb  1440 needs  humping_locomotive
   5   ARR duration    5 train   1 eb   773 lb   773 needs  receiving_track
   6   UNC duration   30 train   1 eb   778 lb  1410 needs  uncoupling
   7   HUM duration   15 train   1 eb   808 lb  1440 needs  receiving_track
   8   HUM duration   15 train   1 eb   808 lb  1440 needs  hump
   9   HUM duration   15 train   1 eb   808 lb  1440 needs  humping_locomotive
  10   ARR duration    5 train   2 eb   400 lb   400 needs  receiving_track
  11   UNC duration   30 train   2 eb   405 lb  1410 needs  uncoupling
  12   HUM duration   15 train   2 eb   435 lb  1440 needs  receiving_track
  13   HUM duration   15 train   2 eb   435 lb  1440 needs  hump
  14   HUM duration   15 train   2 eb   435 lb  1440 needs  humping_locomotive
  15   ARR duration    5 train   3 eb   756 lb   756 needs  receiving_track
  16   UNC duration   30 train   3 eb   761 lb  1410 needs  uncoupling
  17   HUM duration   15 train   3 eb   791 lb  1440 needs  receiving_track
  18   HUM duration   15 train   3 eb   791 lb  1440 needs  hump
  19   HUM duration   15 train   3 eb   791 lb  1440 needs  humping_locomotive
  20   ARR duration    5 train   4 eb   689 lb   689 needs  receiving_track
  21   UNC duration   30 train   4 eb   694 lb  1410 needs  uncoupling
  22   HUM duration   15 train   4 eb   724 lb  1440 needs  receiving_track
  23   HUM duration   15 train   4 eb   724 lb  1440 needs  hump
  24   HUM duration   15 train   4 eb   724 lb  1440 needs  humping_locomotive
  25   ARR duration    5 train   5 eb   358 lb   358 needs  receiving_track
  26   UNC duration   30 train   5 eb   363 lb  1410 needs  uncoupling
  27   HUM duration   15 train   5 eb   393 lb  1440 needs  receiving_track
  28   HUM duration   15 train   5 eb   393 lb  1440 needs  hump
  29   HUM duration   15 train   5 eb   393 lb  1440 needs  humping_locomotive
  30   ARR duration    5 train   6 eb   309 lb   309 needs  receiving_track
  31   UNC duration   30 train   6 eb   314 lb  1410 needs  uncoupling
  32   HUM duration   15 train   6 eb   344 lb  1440 needs  receiving_track
  33   HUM duration   15 train   6 eb   344 lb  1440 needs  hump
  34   HUM duration   15 train   6 eb   344 lb  1440 needs  humping_locomotive
  35   ARR duration    5 train   7 eb   231 lb   231 needs  receiving_track
  36   UNC duration   30 train   7 eb   236 lb  1410 needs  uncoupling
  37   HUM duration   15 train   7 eb   266 lb  1440 needs  receiving_track
  38   HUM duration   15 train   7 eb   266 lb  1440 needs  hump
  39   HUM duration   15 train   7 eb   266 lb  1440 needs  humping_locomotive
  40   ARR duration    5 train   8 eb   587 lb   587 needs  receiving_track
  41   UNC duration   30 train   8 eb   592 lb  1410 needs  uncoupling
  42   HUM duration   15 train   8 eb   622 lb  1440 needs  receiving_track
  43   HUM duration   15 train   8 eb   622 lb  1440 needs  hump
  44   HUM duration   15 train   8 eb   622 lb  1440 needs  humping_locomotive
  45   ARR duration    5 train   9 eb   716 lb   716 needs  receiving_track
  46   UNC duration   30 train   9 eb   721 lb  1410 needs  uncoupling
  47   HUM duration   15 train   9 eb   751 lb  1440 needs  receiving_track
  48   HUM duration   15 train   9 eb   751 lb  1440 needs  hump
  49   HUM duration   15 train   9 eb   751 lb  1440 needs  humping_locomotive
  50   ARR duration    5 train  10 eb   728 lb   728 needs  receiving_track
  51   UNC duration   30 train  10 eb   733 lb  1410 needs  uncoupling
  52   SPC duration   20 train  10 eb   733 lb  1420 needs  brake_check
  53   SPC duration   20 train  10 eb   733 lb  1420 needs  locomotive
  54   HUM duration   15 train  10 eb   763 lb  1440 needs  receiving_track
  55   HUM duration   15 train  10 eb   763 lb  1440 needs  hump
  56   HUM duration   15 train  10 eb   763 lb  1440 needs  humping_locomotive
  57   ARR duration    5 train  11 eb   196 lb   196 needs  receiving_track
  58   UNC duration   30 train  11 eb   201 lb  1410 needs  uncoupling
  59   SPC duration   20 train  11 eb   201 lb  1420 needs  brake_check
  60   SPC duration   20 train  11 eb   201 lb  1420 needs  locomotive
  61   HUM duration   15 train  11 eb   231 lb  1440 needs  receiving_track
  62   HUM duration   15 train  11 eb   231 lb  1440 needs  hump
  63   HUM duration   15 train  11 eb   231 lb  1440 needs  humping_locomotive
  64   ARR duration    5 train  12 eb    84 lb    84 needs  receiving_track
  65   UNC duration   30 train  12 eb    89 lb  1410 needs  uncoupling
  66   SPC duration   20 train  12 eb    89 lb  1420 needs  brake_check
  67   SPC duration   20 train  12 eb    89 lb  1420 needs  locomotive
  68   HUM duration   15 train  12 eb   119 lb  1440 needs  receiving_track
  69   HUM duration   15 train  12 eb   119 lb  1440 needs  hump
  70   HUM duration   15 train  12 eb   119 lb  1440 needs  humping_locomotive
  71   ARR duration    5 train  13 eb   442 lb   442 needs  receiving_track
  72   UNC duration   30 train  13 eb   447 lb  1410 needs  uncoupling
  73   SPC duration   20 train  13 eb   447 lb  1420 needs  brake_check
  74   SPC duration   20 train  13 eb   447 lb  1420 needs  locomotive
  75   HUM duration   15 train  13 eb   477 lb  1440 needs  receiving_track
  76   HUM duration   15 train  13 eb   477 lb  1440 needs  hump
  77   HUM duration   15 train  13 eb   477 lb  1440 needs  humping_locomotive
  78   ARR duration    5 train  14 eb   444 lb   444 needs  receiving_track
  79   UNC duration   30 train  14 eb   449 lb  1410 needs  uncoupling
  80   SPC duration   20 train  14 eb   449 lb  1420 needs  brake_check
  81   SPC duration   20 train  14 eb   449 lb  1420 needs  locomotive
  82   HUM duration   15 train  14 eb   479 lb  1440 needs  receiving_track
  83   HUM duration   15 train  14 eb   479 lb  1440 needs  hump
