   0   ARR duration    5 train   0 eb   671 lb   671 needs  receiving_track
   1   UNC duration   30 train   0 eb   676 lb  1410 needs  uncoupling
   2   HUM duration   15 train   0 eb   706 lb  1440 needs  receiving_track
   3   HUM duration   15 train   0 eb   706 lb  1440 needs  hump
   4   HUM duration   15 train   0 eb   706 lb  1440 needs  humping_locomotive
   5   ARR duration    5 train   1 eb   199 lb   199 needs  receiving_track
   6   UNC duration   30 train   1 eb   204 lb  1410 needs  uncoupling
   7   HUM duration   15 train   1 eb   234 lb  1440 needs  receiving_track
   8   HUM duration   15 train   1 eb   234 lb  1440 needs  hump
   9   HUM duration   15 train   1 eb   234 lb  1440 needs  humping_locomotive
  10   ARR duration    5 train   2 eb   667 lb   667 needs  receiving_track
  11   UNC duration   30 train   2 eb   672 lb  1410 needs  uncoupling
  12   HUM duration   15 train   2 eb   702 lb  1440 needs  receiving_track
  13   HUM duration   15 train   2 eb   702 lb  1440 needs  hump
  14   HUM duration   15 train   2 eb   702 lb  1440 needs  humping_locomotive
  15   ARR duration    5 train   3 eb   128 lb   128 needs  receiving_track
  16   UNC duration   30 train   3 eb   133 lb  1410 needs  uncoupling
  17   HUM duration   15 train   3 eb   163 lb  1440 needs  receiving_track
  18   HUM duration   15 train   3 eb   163 lb  1440 needs  hump
  19   HUM duration   15 train   3 eb   163 lb  1440 needs  humping_locomotive
  20   ARR duration    5 train   4 eb   178 lb   178 needs  receiving_track
  21   UNC duration   30 train   4 eb   183 lb  1410 needs  uncoupling
  22   HUM duration   15 train   4 eb   213 lb  1440 needs  receiving_track
  23   HUM duration   15 train   4 eb   213 lb  1440 needs  hump
  24   HUM duration   15 train   4 eb   213 lb  1440 needs  humping_locomotive
  25   ARR duration    5 train   5 eb   171 lb   171 needs  receiving_track
  26   UNC duration   30 train   5 eb   176 lb  1410 needs  uncoupling
  27   SPC duration   20 train   5 eb   176 lb  1420 needs  brake_check
  28   SPC duration   20 train   5 eb   176 lb  1420 needs  locomotive
  29   HUM duration   15 train   5 eb   206 lb  1440 needs  receiving_track
  30   HUM duration   15 train   5 eb   206 lb  1440 needs  hump
  31   HUM duration   15 train   5 eb   206 lb  1440 needs  humping_locomotive
  32   ARR duration    5 train   6 eb   414 lb   414 needs  receiving_track
  33   UNC duration   30 train   6 eb   419 lb  1410 needs  uncoupling
  34   SPC duration   20 train   6 eb   419 lb  1420 needs  brake_check
  35   SPC duration   20 train   6 eb   419 lb  1420 needs  locomotive
  36   HUM duration   15 train   6 eb   449 lb  1440 needs  receiving_track
  37   HUM duration   15 train   6 eb   449 lb  1440 needs  hump
  38   HUM duration   15 train   6 eb   449 lb  1440 needs  humping_locomotive
  39   ARR duration    5 train   7 eb   398 lb   398 needs  receiving_track
  40   UNC duration   30 train   7 eb   403 lb  1410 needs  uncoupling
  41   SPC duration   20 train   7 eb   403 lb  1420 needs  brake_check
  42   SPC duration   20 train   7 eb   403 lb  1420 needs  locomotive
  43   HUM duration   15 train   7 eb   433 lb  1440 needs  receiving_track
  44   HUM duration   15 train   7 eb   433 lb  1440 needs  hump
  45   HUM duration   15 train   7 eb   433 lb  1440 needs  humping_locomotive
  46   ARR duration    5 train   8 eb   153 lb   153 needs  receiving_track
  47   UNC duration   30 train   8 eb   158 lb  1410 needs  uncoupling
  48   SPC duration   20 train   8 eb   158 lb  1420 needs  brake_check
  49   SPC duration   20 train   8 eb   158 lb  1420 needs  locomotive
  50   HUM duration   15 train   8 eb   188 lb  1440 needs  receiving_track
  51   HUM duration   15 train   8 eb   188 lb  1440 needs  hump
  52   HUM duration   15 train   8 eb   188 lb  1440 needs  humping_locomotive
  53   ARR duration    5 train   9 eb   304 lb   304 needs  receiving_track
  54   UNC duration   30 train   9 eb   309 lb  1410 needs  uncoupling
  55   SPC duration   20 train   9 eb   309 lb  1420 needs  brake_check
  56   SPC duration   20 train   9 eb   309 lb  1420 needs  locomotive
  57   HUM duration   15 train   9 eb   339 lb  1440 needs  receiving_track
  58   HUM duration   15 train   9 eb   339 lb  1440 needs  hump
  59   HUM duration   15 train   9 eb   339 lb  1440 needs  humping_locomotive
  60   SCL duration    1 train  10 eb     1 lb   909 needs  classification_track
