   0   ARR duration    5 train   0 eb   196 lb   196 needs  receiving_track
   1   UNC duration   30 train   0 eb   201 lb  1410 needs  uncoupling
   2   HUM duration   15 train   0 eb   231 lb  1440 needs  receiving_track
   3   HUM duration   15 train   0 eb   231 lb  1440 needs  hump
   4   HUM duration   15 train   0 eb   231 lb  1440 needs  humping_locomotive
   5   ARR duration    5 train   1 eb   735 lb   735 needs  receiving_track
   6   UNC duration   30 train   1 eb   740 lb  1410 needs  uncoupling
   7   HUM duration   15 train   1 eb   770 lb  1440 needs  receiving_track
   8   HUM duration   15 train   1 eb   770 lb  1440 needs  hump
   9   HUM duration   15 train   1 eb   770 lb  1440 needs  humping_locomotive
  10   ARR duration    5 train   2 eb   199 lb   199 needs  receiving_track
  11   UNC duration   30 train   2 eb   204 lb  1410 needs  uncoupling
  12   HUM duration   15 train   2 eb   234 lb  1440 needs  receiving_track
  13   HUM duration   15 train   2 eb   234 lb  1440 needs  hump
  14   HUM duration   15 train   2 eb   234 lb  1440 needs  humping_locomotive
  15   ARR duration    5 train   3 eb   765 lb   765 needs  receiving_track
  16   UNC duration   30 train   3 eb   770 lb  1410 needs  uncoupling
  17   HUM duration   15 train   3 eb   800 lb  1440 needs  receiving_track
  18   HUM duration   15 train   3 eb   800 lb  1440 needs  hump
  19   HUM duration   15 train   3 eb   800 lb  1440 needs  humping_locomotive
  20   ARR duration    5 train   4 eb   324 lb   324 needs  receiving_track
  21   UNC duration   30 train   4 eb   329 lb  1410 needs  uncoupling
  22   HUM duration   15 train   4 eb   359 lb  1440 needs  receiving_track
  23   HUM duration   15 train   4 eb   359 lb  1440 needs  hump
  24   HUM duration   15 train   4 eb   359 lb  1440 needs  humping_locomotive
  25   ARR duration    5 train   5 eb   496 lb   496 needs  receiving_track
  26   UNC duration   30 train   5 eb   501 lb  1410 needs  uncoupling
  27   SPC duration   20 train   5 eb   501 lb  1420 needs  brake_check
  28   SPC duration   20 train   5 eb   501 lb  1420 needs  locomotive
  29   HUM duration   15 train   5 eb   531 lb  1440 needs  receiving_track
  30   HUM duration   15 train   5 eb   531 lb  1440 needs  hump
  31   HUM duration   15 train   5 eb   531 lb  1440 needs  humping_locomotive
  32   ARR duration    5 train   6 eb    50 lb    50 needs  receiving_track
  33   UNC duration   30 train   6 eb    55 lb  1410 needs  uncoupling
  34   SPC duration   20 train   6 eb    55 lb  1420 needs  brake_check
  35   SPC duration   20 train   6 eb    55 lb  1420 needs  locomotive
  36   HUM duration   15 train   6 eb    85 lb  1440 needs  receiving_track
  37   HUM duration   15 train   6 eb    85 lb  1440 needs  hump
  38   HUM duration   15 train   6 eb    85 lb  1440 needs  humping_locomotive
  39   ARR duration    5 train   7 eb   665 lb   665 needs  receiving_track
  40   UNC duration   30 train   7 eb   670 lb  1410 needs  uncoupling
  41   SPC duration   20 train   7 eb   670 lb  1420 needs  brake_check
  42   SPC duration   20 train   7 eb   670 lb  1420 needs  locomotive
  43   HUM duration   15 train   7 eb   700 lb  1440 needs  receiving_track
  44   HUM duration   15 train   7 eb   700 lb  1440 needs  hump
  45   HUM duration   15 train   7 eb   700 lb  1440 needs  humping_locomotive
  46   ARR duration    5 train   8 eb   415 lb   415 needs  receiving_track
  47   UNC duration   30 train   8 eb   420 lb  1410 needs  uncoupling
  48   SPC duration   20 train   8 eb   420 lb  1420 needs  brake_check
  49   SPC duration   20 train   8 eb   420 lb  1420 needs  locomotive
  50   HUM duration   15 train   8 eb   450 lb  1440 needs  receiving_track
  51   HUM duration   15 train   8 eb   450 lb  1440 needs  hump
  52   HUM duration   15 train   8 eb   450 lb  1440 needs  humping_locomotive
  53   ARR duration    5 train   9 eb   176 lb   176 needs  receiving_track
  54   UNC duration   30 train   9 eb   181 lb  1410 needs  uncoupling
  55   SPC duration   20 train   9 eb   181 lb  1420 needs  brake_check
  56   SPC duration   20 train   9 eb   181 lb  1420 needs  locomotive
  57   HUM duration   15 train   9 eb   211 lb  1440 needs  receiving_track
  58   HUM duration   15 train   9 eb   211 lb  1440 needs  hump
  59   HUM duration   15 train   9 eb   211 lb  1440 needs  humping_locomotive
  60   SCL duration    1 train  10 eb     1 lb   962 needs  classification_track
  61   COU duration   30 train  10 eb     2 lb   963 needs  coupling
  62   INS duration   60 train  10 eb    32 lb   993 needs  inspection
  63   BRC duration   10 train  10 eb    92 lb  1053 needs  brake_check
  64   DEP duration    5 train  10 eb  1063 lb  1063 needs  classification_track
  65   SCL duration    1 train  11 eb     1 lb  1136 needs  classification_track
  66   COU duration   30 train  11 eb     2 lb  1137 needs  coupling
  67   INS duration   60 train  11 eb    32 lb  1167 needs  inspection
  68   BRC duration   10 train  11 eb    92 lb  1227 needs  brake_check
  69   DEP duration    5 train  11 eb  1237 lb  1237 needs  classification_track
  70   SCL duration    1 train  12 eb     1 lb   512 needs  classification_track
  71   COU duration   30 train  12 eb     2 lb   513 needs  coupling
  72   INS duration   60 train  12 eb    32 lb   543 needs  inspection
  73   BRC duration   10 train  12 eb    92 lb   603 needs  brake_check
  74   DEP duration    5 train  12 eb   613 lb   613 needs  classification_track
  75   SCL duration    1 train  13 eb     1 lb   826 needs  classification_track
  76   COU duration   30 train  13 eb     2 lb   827 needs  coupling
  77   INS duration   60 train  13 eb    32 lb   857 needs  inspection
  78   BRC duration   10 train  13 eb    92 lb   917 needs  brake_check
  79   DEP duration    5 train  13 eb   927 lb   927 needs  classification_track
  80   SCL duration    1 train  14 eb     1 lb  1177 needs  classification_track
  81   COU duration   30 train  14 eb     2 lb  1178 needs  coupling
  82   INS duration   60 train  14 eb    32 lb  1208 needs  inspection
  83   BRC duration   10 train  14 eb    92 lb  1268 needs  brake_check
  84   DEP duration    5 train  14 eb  1278 lb  1278 needs  classification_track
  85   SCL duration    1 train  15 eb     1 lb   505 needs  classification_track
  86   COU duration   30 train  15 eb     2 lb   506 needs  coupling
  87   PUL duration   25 train  15 eb    32 lb   536 needs  classification_track
  88   PUL duration   25 train  15 eb    32 lb   536 needs  departing_track
  89   PUL duration   25 train  15 eb    32 lb   536 needs  brake_check
  90   PUL duration   25 train  15 eb    32 lb   536 needs  locomotive
  91   INS duration   60 train  15 eb    57 lb   561 needs  inspection
  92   BRC duration   10 train  15 eb   117 lb   621 needs  brake_check
  93   DEP duration    5 train  15 eb   631 lb   631 needs  departing_track
  94   SCL duration    1 train  16 eb     1 lb   545 needs  classification_track
  95   COU duration   30 train  16 eb     2 lb   546 needs  coupling
  96   PUL duration   25 train  16 eb    32 lb   576 needs  classification_track
  97   PUL duration   25 train  16 eb    32 lb   576 needs  departing_track
  98   PUL duration   25 train  16 eb    32 lb   576 needs  brake_check
  99   PUL duration   25 train  16 eb    32 lb   576 needs  locomotive
 100   INS duration   60 train  16 eb    57 lb   601 needs  inspection
 101   BRC duration   10 train  16 eb   117 lb   661 needs  brake_check
 102   DEP duration    5 train  16 eb   671 lb   671 needs  departing_track
 103   SCL duration    1 train  17 eb     1 lb  1268 needs  classification_track
 104   COU duration   30 train  17 eb     2 lb  1269 needs  coupling
 105   PUL duration   25 train  17 eb    32 lb  1299 needs  classification_track
 106   PUL duration   25 train  17 eb    32 lb  1299 needs  departing_track
 107   PUL duration   25 train  17 eb    32 lb  1299 needs  brake_check
 108   PUL duration   25 train  17 eb    32 lb  1299 needs  locomotive
 109   INS duration   60 train  17 eb    57 lb  1324 needs  inspection
 110   BRC duration   10 train  17 eb   117 lb  1384 needs  brake_check
 111   DEP duration    5 train  17 eb  1394 lb  1394 needs  departing_track
 112   SCL duration    1 train  18 eb     1 lb   826 needs  classification_track
 113   COU duration   30 train  18 eb     2 lb   827 needs  coupling
 114   PUL duration   25 train  18 eb    32 lb   857 needs  classification_track
 115   PUL duration   25 train  18 eb    32 lb   857 needs  departing_track
 116   PUL duration   25 train  18 eb    32 lb   857 needs  brake_check
 117   PUL duration   25 train  18 eb    32 lb   857 needs  locomotive
 118   INS duration   60 train  18 eb    57 lb   882 needs  inspection
 119   BRC duration   10 train  18 eb   117 lb   942 needs  brake_check
 120   DEP duration    5 train  18 eb   952 lb   952 needs  departing_track
 121   SCL duration    1 train  19 eb     1 lb   656 needs  classification_track
 122   COU duration   30 train  19 eb     2 lb   657 needs  coupling
 123   PUL duration   25 train  19 eb    32 lb   687 needs  classification_track
 124   PUL duration   25 train  19 eb    32 lb   687 needs  departing_track
 125   PUL duration   25 train  19 eb    32 lb   687 needs  brake_check
 126   PUL duration   25 train  19 eb    32 lb   687 needs  locomotive
 127   INS duration   60 train  19 eb    57 lb   712 needs  inspection
 128   BRC duration   10 train  19 eb   117 lb   772 needs  brake_check
 129   DEP duration    5 train  19 eb   782 lb   782 needs  departing_track
 130 Depot duration    0 train  20 eb     0 lb  1440 needs 
