   0   ARR duration    5 train   0 eb   240 lb   240 needs  receiving_track
   1   UNC duration   30 train   0 eb   245 lb  1410 needs  uncoupling
   2   HUM duration   15 train   0 eb   275 lb  1440 needs  receiving_track
   3   HUM duration   15 train   0 eb   275 lb  1440 needs  hump
   4   HUM duration   15 train   0 eb   275 lb  1440 needs  humping_locomotive
   5   ARR duration    5 train   1 eb   227 lb   227 needs  receiving_track
   6   UNC duration   30 train   1 eb   232 lb  1410 needs  uncoupling
   7   HUM duration   15 train   1 eb   262 lb  1440 needs  receiving_track
   8   HUM duration   15 train   1 eb   262 lb  1440 needs  hump
   9   HUM duration   15 train   1 eb   262 lb  1440 needs  humping_locomotive
  10   ARR duration    5 train   2 eb   490 lb   490 needs  receiving_track
  11   UNC duration   30 train   2 eb   495 lb  1410 needs  uncoupling
  12   HUM duration   15 train   2 eb   525 lb  1440 needs  receiving_track
  13   HUM duration   15 train   2 eb   525 lb  1440 needs  hump
  14   HUM duration   15 train   2 eb   525 lb  1440 needs  humping_locomotive
  15   ARR duration    5 train   3 eb   572 lb   572 needs  receiving_track
  16   UNC duration   30 train   3 eb   577 lb  1410 needs  uncoupling
  17   HUM duration   15 train   3 eb   607 lb  1440 needs  receiving_track
  18   HUM duration   15 train   3 eb   607 lb  1440 needs  hump
  19   HUM duration   15 train   3 eb   607 lb  1440 needs  humping_locomotive
  20   ARR duration    5 train   4 eb   606 lb   606 needs  receiving_track
  21   UNC duration   30 train   4 eb   611 lb  1410 needs  uncoupling
  22   HUM duration   15 train   4 eb   641 lb  1440 needs  receiving_track
  23   HUM duration   15 train   4 eb   641 lb  1440 needs  hump
  24   HUM duration   15 train   4 eb   641 lb  1440 needs  humping_locomotive
  25   ARR duration    5 train   5 eb   525 lb   525 needs  receiving_track
  26   UNC duration   30 train   5 eb   530 lb  1410 needs  uncoupling
  27   SPC duration   20 train   5 eb   530 lb  1420 needs  brake_check
  28   SPC duration   20 train   5 eb   530 lb  1420 needs  locomotive
  29   HUM duration   15 train   5 eb   560 lb  1440 needs  receiving_track
  30   HUM duration   15 train   5 eb   560 lb  1440 needs  hump
  31   HUM duration   15 train   5 eb   560 lb  1440 needs  humping_locomotive
  32   ARR duration    5 train   6 eb    26 lb    26 needs  receiving_track
  33   UNC duration   30 train   6 eb    31 lb  1410 needs  uncoupling
  34   SPC duration   20 train   6 eb    31 lb  1420 needs  brake_check
  35   SPC duration   20 train   6 eb    31 lb  1420 needs  locomotive
  36   HUM duration   15 train   6 eb    61 lb  1440 needs  receiving_track
  37   HUM duration   15 train   6 eb    61 lb  1440 needs  hump
  38   HUM duration   15 train   6 eb    61 lb  1440 needs  humping_locomotive
  39   ARR duration    5 train   7 eb   621 lb   621 needs  receiving_track
  40   UNC duration   30 train   7 eb   626 lb  1410 needs  uncoupling
  41   SPC duration   20 train   7 eb   626 lb  1420 needs  brake_check
  42   SPC duration   20 train   7 eb   626 lb  1420 needs  locomotive
  43   HUM duration   15 train   7 eb   656 lb  1440 needs  receiving_track
  44   HUM duration   15 train   7 eb   656 lb  1440 needs  hump
  45   HUM duration   15 train   7 eb   656 lb  1440 needs  humping_locomotive
  46   ARR duration    5 train   8 eb   661 lb   661 needs  receiving_track
  47   UNC duration   30 train   8 eb   666 lb  1410 needs  uncoupling
  48   SPC duration   20 train   8 eb   666 lb  1420 needs  brake_check
  49   SPC duration   20 train   8 eb   666 lb  1420 needs  locomotive
  50   HUM duration   15 train   8 eb   696 lb  1440 needs  receiving_track
  51   HUM duration   15 train   8 eb   696 lb  1440 needs  hump
  52   HUM duration   15 train   8 eb   696 lb  1440 needs  humping_locomotive
  53   ARR duration    5 train   9 eb   626 lb   626 needs  receiving_track
  54   UNC duration   30 train   9 eb   631 lb  1410 needs  uncoupling
  55   SPC duration   20 train   9 eb   631 lb  1420 needs  brake_check
  56   SPC duration   20 train   9 eb   631 lb  1420 needs  locomotive
  57   HUM duration   15 train   9 eb   661 lb  1440 needs  receiving_track
  58   HUM duration   15 train   9 eb   661 lb  1440 needs  hump
