   0   ARR duration    5 train   0 eb   236 lb   236 needs  receiving_track
   1   UNC duration   30 train   0 eb   241 lb  1410 needs  uncoupling
   2   HUM duration   15 train   0 eb   271 lb  1440 needs  receiving_track
   3   HUM duration   15 train   0 eb   271 lb  1440 needs  hump
   4   HUM duration   15 train   0 eb   271 lb  1440 needs  humping_locomotive
   5   ARR duration    5 train   1 eb   113 lb   113 needs  receiving_track
   6   UNC duration   30 train   1 eb   118 lb  1410 needs  uncoupling
   7   HUM duration   15 train   1 eb   148 lb  1440 needs  receiving_track
   8   HUM duration   15 train   1 eb   148 lb  1440 needs  hump
   9   HUM duration   15 train   1 eb   148 lb  1440 needs  humping_locomotive
  10   ARR duration    5 train   2 eb   331 lb   331 needs  receiving_track
  11   UNC duration   30 train   2 eb   336 lb  1410 needs  uncoupling
  12   HUM duration   15 train   2 eb   366 lb  1440 needs  receiving_track
  13   HUM duration   15 train   2 eb   366 lb  1440 needs  hump
  14   HUM duration   15 train   2 eb   366 lb  1440 needs  humping_locomotive
  15   ARR duration    5 train   3 eb    29 lb    29 needs  receiving_track
  16   UNC duration   30 train   3 eb    34 lb  1410 needs  uncoupling
  17   HUM duration   15 train   3 eb    64 lb  1440 needs  receiving_track
  18   HUM duration   15 train   3 eb    64 lb  1440 needs  hump
  19   HUM duration   15 train   3 eb    64 lb  1440 needs  humping_locomotive
  20   ARR duration    5 train   4 eb   685 lb   685 needs  receiving_track
  21   UNC duration   30 train   4 eb   690 lb  1410 needs  uncoupling
  22   HUM duration   15 train   4 eb   720 lb  1440 needs  receiving_track
  23   HUM duration   15 train   4 eb   720 lb  1440 needs  hump
  24   HUM duration   15 train   4 eb   720 lb  1440 needs  humping_locomotive
  25   ARR duration    5 train   5 eb   684 lb   684 needs  receiving_track
  26   UNC duration   30 train   5 eb   689 lb  1410 needs  uncoupling
  27   SPC duration   20 train   5 eb   689 lb  1420 needs  brake_check
  28   SPC duration   20 train   5 eb   689 lb  1420 needs  locomotive
  29   HUM duration   15 train   5 eb   719 lb  1440 needs  receiving_track
  30   HUM duration   15 train   5 eb   719 lb  1440 needs  hump
  31   HUM duration   15 train   5 eb   719 lb  1440 needs  humping_locomotive
  32   ARR duration    5 train   6 eb   708 lb   708 needs  receiving_track
  33   UNC duration   30 train   6 eb   713 lb  1410 needs  uncoupling
  34   SPC duration   20 train   6 eb   713 lb  1420 needs  brake_check
  35   SPC duration   20 train   6 eb   713 lb  1420 needs  locomotive
  36   HUM duration   15 train   6 eb   743 lb  1440 needs  receiving_track
  37   HUM duration   15 train   6 eb   743 lb  1440 needs  hump
  38   HUM duration   15 train   6 eb   743 lb  1440 needs  humping_locomotive
  39   ARR duration    5 train   7 eb    47 lb    47 needs  receiving_track
  40   UNC duration   30 train   7 eb    52 lb  1410 needs  uncoupling
  41   SPC duration   20 train   7 eb    52 lb  1420 needs  brake_check
  42   SPC duration   20 train   7 eb    52 lb  1420 needs  locomotive
  43   HUM duration   15 train   7 eb    82 lb  1440 needs  receiving_track
  44   HUM duration   15 train   7 eb    82 lb  1440 needs  hump
  45   HUM duration   15 train   7 eb    82 lb  1440 needs  humping_locomotive
  46   ARR duration    5 train   8 eb   305 lb   305 needs  receiving_track
  47   UNC duration   30 train   8 eb   310 lb  1410 needs  uncoupling
  48   SPC duration   20 train   8 eb   310 lb  1420 needs  brake_check
  49   SPC duration   20 train   8 eb   310 lb  1420 needs  locomotive
  50   HUM duration   15 train   8 eb   340 lb  1440 needs  receiving_track
  51   HUM duration   15 train   8 eb   340 lb  1440 needs  hump
  52   HUM duration   15 train   8 eb   340 lb  1440 needs  humping_locomotive
  53   ARR duration    5 train   9 eb    48 lb    48 needs  receiving_track
