   0   ARR duration    5 train   0 eb   279 lb   279 needs  receiving_track
   1   UNC duration   30 train   0 eb   284 lb  1410 needs  uncoupling
   2   HUM duration   15 train   0 eb   314 lb  1440 needs  receiving_track
   3   HUM duration   15 train   0 eb   314 lb  1440 needs  hump
   4   HUM duration   15 train   0 eb   314 lb  1440 needs  humping_locomotive
   5   ARR duration    5 train   1 eb    63 lb    63 needs  receiving_track
   6   UNC duration   30 train   1 eb    68 lb  1410 needs  uncoupling
   7   HUM duration   15 train   1 eb    98 lb  1440 needs  receiving_track
   8   HUM duration   15 train   1 eb    98 lb  1440 needs  hump
   9   HUM duration   15 train   1 eb    98 lb  1440 needs  humping_locomotive
  10   ARR duration    5 train   2 eb   275 lb   275 needs  receiving_track
  11   UNC duration   30 train   2 eb   280 lb  1410 needs  uncoupling
  12   SPC duration   20 train   2 eb   280 lb  1420 needs  brake_check
  13   SPC duration   20 train   2 eb   280 lb  1420 needs  locomotive
  14   HUM duration   15 train   2 eb   310 lb  1440 needs  receiving_track
  15   HUM duration   15 train   2 eb   310 lb  1440 needs  hump
  16   HUM duration   15 train   2 eb   310 lb  1440 needs  humping_locomotive
  17   ARR duration    5 train   3 eb   424 lb   424 needs  receiving_track
  18   UNC duration   30 train   3 eb   429 lb  1410 needs  uncoupling
  19   SPC duration   20 train   3 eb   429 lb  1420 needs  brake_check
  20   SPC duration   20 train   3 eb   429 lb  1420 needs  locomotive
  21   HUM duration   15 train   3 eb   459 lb  1440 needs  receiving_track
  22   HUM duration   15 train   3 eb   459 lb  1440 needs  hump
  23   HUM duration   15 train   3 eb   459 lb  1440 needs  humping_locomotive
  24   ARR duration    5 train   4 eb   695 lb   695 needs  receiving_track
  25   UNC duration   30 train   4 eb   700 lb  1410 needs  uncoupling
  26   SPC duration   20 train   4 eb   700 lb  1420 needs  brake_check
  27   SPC duration   20 train   4 eb   700 lb  1420 needs  locomotive
  28   HUM duration   15 train   4 eb   730 lb  1440 needs  receiving_track
  29   HUM duration   15 train   4 eb   730 lb  1440 needs  hump
  30   HUM duration   15 train   4 eb   730 lb  1440 needs  humping_locomotive
  31   SCL duration    1 train   5 eb     1 lb   766 needs  classification_track
  32   COU duration   30 train   5 eb     2 lb   767 needs  coupling
  33   INS duration   60 train   5 eb    32 lb   797 needs  inspection
  34   BRC duration   10 train   5 eb    92 lb   857 needs  brake_check
  35   DEP duration    5 train   5 eb   867 lb   867 needs  classification_track
  36   SCL duration    1 train   6 eb     1 lb  1247 needs  classification_track
  37   COU duration   30 train   6 eb     2 lb  1248 needs  coupling
  38   INS duration   60 train   6 eb    32 lb  1278 needs  inspection
  39   BRC duration   10 train   6 eb    92 lb  1338 needs  brake_check
  40   DEP duration    5 train   6 eb  1348 lb  1348 needs  classification_track
  41   SCL duration    1 train   7 eb     1 lb   651 needs  classification_track
  42   COU duration   30 train   7 eb     2 lb   652 needs  coupling
  43   PUL duration   25 train   7 eb    32 lb   682 needs  classification_track
  44   PUL duration   25 train   7 eb    32 lb   682 needs  departing_track
  45   PUL duration   25 train   7 eb    32 lb   682 needs  brake_check
  46   PUL duration   25 train   7 eb    32 lb   682 needs  locomotive
  47   INS duration   60 train   7 eb    57 lb   707 needs  inspection
  48   BRC duration   10 train   7 eb   117 lb   767 needs  brake_check
  49   DEP duration    5 train   7 eb   777 lb   777 needs  departing_track
  50   SCL duration    1 train   8 eb     1 lb  1138 needs  classification_track
  51   COU duration   30 train   8 eb     2 lb  1139 needs  coupling
  52   PUL duration   25 train   8 eb    32 lb  1169 needs  classification_track
  53   PUL duration   25 train   8 eb    32 lb  1169 needs  departing_track
  54   PUL duration   25 train   8 eb    32 lb  1169 needs  brake_check
  55   PUL duration   25 train   8 eb    32 lb  1169 needs  locomotive
  56   INS duration   60 train   8 eb    57 lb  1194 needs  inspection
  57   BRC duration   10 train   8 eb   117 lb  1254 needs  brake_check
  58   DEP duration    5 train   8 eb  1264 lb  1264 needs  departing_track
  59   SCL duration    1 train   9 eb     1 lb  1082 needs  classification_track
  60   COU duration   30 train   9 eb     2 lb  1083 needs  coupling
  61   PUL duration   25 train   9 eb    32 lb  1113 needs  classification_track
  62   PUL duration   25 train   9 eb    32 lb  1113 needs  departing_track
  63   PUL duration   25 train   9 eb    32 lb  1113 needs  brake_check
  64   PUL duration   25 train   9 eb    32 lb  1113 needs  locomotive
  65   INS duration   60 train   9 eb    57 lb  1138 needs  inspection
  66   BRC duration   10 train   9 eb   117 lb  1198 needs  brake_check
  67   DEP duration    5 train   9 eb  1208 lb  1208 needs  departing_track
  68 Depot duration    0 train  10 eb     0 lb  1440 needs 
