   0   ARR duration    5 train   0 eb   275 lb   275 needs  receiving_track
   1   UNC duration   30 train   0 eb   280 lb  1410 needs  uncoupling
   2   HUM duration   15 train   0 eb   310 lb  1440 needs  receiving_track
   3   HUM duration   15 train   0 eb   310 lb  1440 needs  hump
   4   HUM duration   15 train   0 eb   310 lb  1440 needs  humping_locomotive
   5   ARR duration    5 train   1 eb   137 lb   137 needs  receiving_track
   6   UNC duration   30 train   1 eb   142 lb  1410 needs  uncoupling
   7   HUM duration   15 train   1 eb   172 lb  1440 needs  receiving_track
   8   HUM duration   15 train   1 eb   172 lb  1440 needs  hump
   9   HUM duration   15 train   1 eb   172 lb  1440 needs  humping_locomotive
  10   ARR duration    5 train   2 eb    73 lb    73 needs  receiving_track
  11   UNC duration   30 train   2 eb    78 lb  1410 needs  uncoupling
  12   HUM duration   15 train   2 eb   108 lb  1440 needs  receiving_track
  13   HUM duration   15 train   2 eb   108 lb  1440 needs  hump
  14   HUM duration   15 train   2 eb   108 lb  1440 needs  humping_locomotive
  15   ARR duration    5 train   3 eb   381 lb   381 needs  receiving_track
  16   UNC duration   30 train   3 eb   386 lb  1410 needs  uncoupling
  17   HUM duration   15 train   3 eb   416 lb  1440 needs  receiving_track
  18   HUM duration   15 train   3 eb   416 lb  1440 needs  hump
  19   HUM duration   15 train   3 eb   416 lb  1440 needs  humping_locomotive
  20   ARR duration    5 train   4 eb   450 lb   450 needs  receiving_track
  21   UNC duration   30 train   4 eb   455 lb  1410 needs  uncoupling
  22   HUM duration   15 train   4 eb   485 lb  1440 needs  receiving_track
  23   HUM duration   15 train   4 eb   485 lb  1440 needs  hump
  24   HUM duration   15 train   4 eb   485 lb  1440 needs  humping_locomotive
  25   ARR duration    5 train   5 eb    33 lb    33 needs  receiving_track
  26   UNC duration   30 train   5 eb    38 lb  1410 needs  uncoupling
  27   SPC duration   20 train   5 eb    38 lb  1420 needs  brake_check
  28   SPC duration   20 train   5 eb    38 lb  1420 needs  locomotive
  29   HUM duration   15 train   5 eb    68 lb  1440 needs  receiving_track
  30   HUM duration   15 train   5 eb    68 lb  1440 needs  hump
  31   HUM duration   15 train   5 eb    68 lb  1440 needs  humping_locomotive
  32   ARR duration    5 train   6 eb   323 lb   323 needs  receiving_track
  33   UNC duration   30 train   6 eb   328 lb  1410 needs  uncoupling
  34   SPC duration   20 train   6 eb   328 lb  1420 needs  brake_check
  35   SPC duration   20 train   6 eb   328 lb  1420 needs  locomotive
  36   HUM duration   15 train   6 eb   358 lb  1440 needs  receiving_track
  37   HUM duration   15 train   6 eb   358 lb  1440 needs  hump
  38   HUM duration   15 train   6 eb   358 lb  1440 needs  humping_locomotive
  39   ARR duration    5 train   7 eb   238 lb   238 needs  receiving_track
