   0   ARR duration    5 train   0 eb   570 lb   570 needs  receiving_track
   1   UNC duration   30 train   0 eb   575 lb  1410 needs  uncoupling
   2   HUM duration   15 train   0 eb   605 lb  1440 needs  receiving_track
   3   HUM duration   15 train   0 eb   605 lb  1440 needs  hump
   4   HUM duration   15 train   0 eb   605 lb  1440 needs  humping_locomotive
   5   ARR duration    5 train   1 eb   151 lb   151 needs  receiving_track
   6   UNC duration   30 train   1 eb   156 lb  1410 needs  uncoupling
   7   HUM duration   15 train   1 eb   186 lb  1440 needs  receiving_track
   8   HUM duration   15 train   1 eb   186 lb  1440 needs  hump
   9   HUM duration   15 train   1 eb   186 lb  1440 needs  humping_locomotive
  10   ARR duration    5 train   2 eb   757 lb   757 needs  receiving_track
  11   UNC duration   30 train   2 eb   762 lb  1410 needs  uncoupling
  12   HUM duration   15 train   2 eb   792 lb  1440 needs  receiving_track
  13   HUM duration   15 train   2 eb   792 lb  1440 needs  hump
  14   HUM duration   15 train   2 eb   792 lb  1440 needs  humping_locomotive
  15   ARR duration    5 train   3 eb   575 lb   575 needs  receiving_track
  16   UNC duration   30 train   3 eb   580 lb  1410 needs  uncoupling
  17   HUM duration   15 train   3 eb   610 lb  1440 needs  receiving_track
  18   HUM duration   15 train   3 eb   610 lb  1440 needs  hump
  19   HUM duration   15 train   3 eb   610 lb  1440 needs  humping_locomotive
  20   ARR duration    5 train   4 eb   128 lb   128 needs  receiving_track
  21   UNC duration   30 train   4 eb   133 lb  1410 needs  uncoupling
  22   HUM duration   15 train   4 eb   163 lb  1440 needs  receiving_track
  23   HUM duration   15 train   4 eb   163 lb  1440 needs  hump
  24   HUM duration   15 train   4 eb   163 lb  1440 needs  humping_locomotive
  25   ARR duration    5 train   5 eb   637 lb   637 needs  receiving_track
  26   UNC duration   30 train   5 eb   642 lb  1410 needs  uncoupling
  27   HUM duration   15 train   5 eb   672 lb  1440 needs  receiving_track
  28   HUM duration   15 train   5 eb   672 lb  1440 needs  hump
  29   HUM duration   15 train   5 eb   672 lb  1440 needs  humping_locomotive
  30   ARR duration    5 train   6 eb   497 lb   497 needs  receiving_track
  31   UNC duration   30 train   6 eb   502 lb  1410 needs  uncoupling
  32   HUM duration   15 train   6 eb   532 lb  1440 needs  receiving_track
  33   HUM duration   15 train   6 eb   532 lb  1440 needs  hump
  34   HUM duration   15 train   6 eb   532 lb  1440 needs  humping_locomotive
  35   ARR duration    5 train   7 eb    63 lb    63 needs  receiving_track
  36   UNC duration   30 train   7 eb    68 lb  1410 needs  uncoupling
  37   HUM duration   15 train   7 eb    98 lb  1440 needs  receiving_track
  38   HUM duration   15 train   7 eb    98 lb  1440 needs  hump
  39   HUM duration   15 train   7 eb    98 lb  1440 needs  humping_locomotive
  40   ARR duration    5 train   8 eb   773 lb   773 needs  receiving_track
  41   UNC duration   30 train   8 eb   778 lb  1410 needs  uncoupling
  42   HUM duration   15 train   8 eb   808 lb  1440 needs  receiving_track
  43   HUM duration   15 train   8 eb   808 lb  1440 needs  hump
  44   HUM duration   15 train   8 eb   808 lb  1440 needs  humping_locomotive
  45   ARR duration    5 train   9 eb   637 lb   637 needs  receiving_track
  46   UNC duration   30 train   9 eb   642 lb  1410 needs  uncoupling
  47   HUM duration   15 train   9 eb   672 lb  1440 needs  receiving_track
  48   HUM duration   15 train   9 eb   672 lb  1440 needs  hump
  49   HUM duration   15 train   9 eb   672 lb  1440 needs  humping_locomotive
  50   ARR duration    5 train  10 eb   469 lb   469 needs  receiving_track
  51   UNC duration   30 train  10 eb   474 lb  1410 needs  uncoupling
  52   SPC duration   20 train  10 eb   474 lb  1420 needs  brake_check
  53   SPC duration   20 train  10 eb   474 lb  1420 needs  locomotive
  54   HUM duration   15 train  10 eb   504 lb  1440 needs  receiving_track
  55   HUM duration   15 train  10 eb   504 lb  1440 needs  hump
  56   HUM duration   15 train  10 eb   504 lb  1440 needs  humping_locomotive
