   0   ARR duration    5 train   0 eb   764 lb   764 needs  receiving_track
   1   UNC duration   30 train   0 eb   769 lb  1410 needs  uncoupling
   2   HUM duration   15 train   0 eb   799 lb  1440 needs  receiving_track
   3   HUM duration   15 train   0 eb   799 lb  1440 needs  hump
   4   HUM duration   15 train   0 eb   799 lb  1440 needs  humping_locomotive
   5   ARR duration    5 train   1 eb   667 lb   667 needs  receiving_track
   6   UNC duration   30 train   1 eb   672 lb  1410 needs  uncoupling
   7   HUM duration   15 train   1 eb   702 lb  1440 needs  receiving_track
   8   HUM duration   15 train   1 eb   702 lb  1440 needs  hump
   9   HUM duration   15 train   1 eb   702 lb  1440 needs  humping_locomotive
  10   ARR duration    5 train   2 eb   614 lb   614 needs  receiving_track
  11   UNC duration   30 train   2 eb   619 lb  1410 needs  uncoupling
  12   SPC duration   20 train   2 eb   619 lb  1420 needs  brake_check
  13   SPC duration   20 train   2 eb   619 lb  1420 needs  locomotive
  14   HUM duration   15 train   2 eb   649 lb  1440 needs  receiving_track
  15   HUM duration   15 train   2 eb   649 lb  1440 needs  hump
  16   HUM duration   15 train   2 eb   649 lb  1440 needs  humping_locomotive
  17   ARR duration    5 train   3 eb    79 lb    79 needs  receiving_track
  18   UNC duration   30 train   3 eb    84 lb  1410 needs  uncoupling
  19   SPC duration   20 train   3 eb    84 lb  1420 needs  brake_check
  20   SPC duration   20 train   3 eb    84 lb  1420 needs  locomotive
  21   HUM duration   15 train   3 eb   114 lb  1440 needs  receiving_track
  22   HUM duration   15 train   3 eb   114 lb  1440 needs  hump
  23   HUM duration   15 train   3 eb   114 lb  1440 needs  humping_locomotive
  24   ARR duration    5 train   4 eb   708 lb   708 needs  receiving_track
  25   UNC duration   30 train   4 eb   713 lb  1410 needs  uncoupling
  26   SPC duration   20 train   4 eb   713 lb  1420 needs  brake_check
  27   SPC duration   20 train   4 eb   713 lb  1420 needs  locomotive
  28   HUM duration   15 train   4 eb   743 lb  1440 needs  receiving_track
  29   HUM duration   15 train   4 eb   743 lb  1440 needs  hump
  30   HUM duration   15 train   4 eb   743 lb  1440 needs  humping_locomotive
  31   SCL duration    1 train   5 eb     1 lb   638 needs  classification_track
  32   COU duration   30 train   5 eb     2 lb   639 needs  coupling
  33   INS duration   60 train   5 eb    32 lb   669 needs  inspection
  34   BRC duration   10 train   5 eb    92 lb   729 needs  brake_check
  35   DEP duration    5 train   5 eb   739 lb   739 needs  classification_track
  36   SCL duration    1 train   6 eb     1 lb   639 needs  classification_track
  37   COU duration   30 train   6 eb     2 lb   640 needs  coupling
  38   INS duration   60 train   6 eb    32 lb   670 needs  inspection
  39   BRC duration   10 train   6 eb    92 lb   730 needs  brake_check
  40   DEP duration    5 train   6 eb   740 lb   740 needs  classification_track
  41   SCL duration    1 train   7 eb     1 lb   603 needs  classification_track
  42   COU duration   30 train   7 eb     2 lb   604 needs  coupling
  43   PUL duration   25 train   7 eb    32 lb   634 needs  classification_track
  44   PUL duration   25 train   7 eb    32 lb   634 needs  departing_track
  45   PUL duration   25 train   7 eb    32 lb   634 needs  brake_check
  46   PUL duration   25 train   7 eb    32 lb   634 needs  locomotive
  47   INS duration   60 train   7 eb    57 lb   659 needs  inspection
  48   BRC duration   10 train   7 eb   117 lb   719 needs  brake_check
  49   DEP duration    5 train   7 eb   729 lb   729 needs  departing_track
  50   SCL duration    1 train   8 eb     1 lb   801 needs  classification_track
  51   COU duration   30 train   8 eb     2 lb   802 needs  coupling
  52   PUL duration   25 train   8 eb    32 lb   832 needs  classification_track
  53   PUL duration   25 train   8 eb    32 lb   832 needs  departing_track
  54   PUL duration   25 train   8 eb    32 lb   832 needs  brake_check
  55   PUL duration   25 train   8 eb    32 lb   832 needs  locomotive
  56   INS duration   60 train   8 eb    57 lb   857 needs  inspection
  57   BRC duration   10 train   8 eb   117 lb   917 needs  brake_check
  58   DEP duration    5 train   8 eb   927 lb   927 needs  departing_track
  59   SCL duration    1 train   9 eb     1 lb   598 needs  classification_track
  60   COU duration   30 train   9 eb     2 lb   599 needs  coupling
  61   PUL duration   25 train   9 eb    32 lb   629 needs  classification_track
  62   PUL duration   25 train   9 eb    32 lb   629 needs  departing_track
  63   PUL duration   25 train   9 eb    32 lb   629 needs  brake_check
  64   PUL duration   25 train   9 eb    32 lb   629 needs  locomotive
  65   INS duration   60 train   9 eb    57 lb   654 needs  inspection
  66   BRC duration   10 train   9 eb   117 lb   714 needs  brake_check
  67   DEP duration    5 train   9 eb   724 lb   724 needs  departing_track
  68 Depot duration    0 train  10 eb     0 lb  1440 needs 
