   0   ARR duration    5 train   0 eb   138 lb   138 needs  receiving_track
   1   UNC duration   30 train   0 eb   143 lb  1410 needs  uncoupling
   2   HUM duration   15 train   0 eb   173 lb  1440 needs  receiving_track
   3   HUM duration   15 train   0 eb   173 lb  1440 needs  hump
   4   HUM duration   15 train   0 eb   173 lb  1440 needs  humping_locomotive
   5   ARR duration    5 train   1 eb   303 lb   303 needs  receiving_track
   6   UNC duration   30 train   1 eb   308 lb  1410 needs  uncoupling
   7   HUM duration   15 train   1 eb   338 lb  1440 needs  receiving_track
   8   HUM duration   15 train   1 eb   338 lb  1440 needs  hump
   9   HUM duration   15 train   1 eb   338 lb  1440 needs  humping_locomotive
  10   ARR duration    5 train   2 eb    11 lb    11 needs  receiving_track
  11   UNC duration   30 train   2 eb    16 lb  1410 needs  uncoupling
  12   HUM duration   15 train   2 eb    46 lb  1440 needs  receiving_track
  13   HUM duration   15 train   2 eb    46 lb  1440 needs  hump
  14   HUM duration   15 train   2 eb    46 lb  1440 needs  humping_locomotive
  15   ARR duration    5 train   3 eb   775 lb   775 needs  receiving_track
  16   UNC duration   30 train   3 eb   780 lb  1410 needs  uncoupling
  17   HUM duration   15 train   3 eb   810 lb  1440 needs  receiving_track
  18   HUM duration   15 train   3 eb   810 lb  1440 needs  hump
  19   HUM duration   15 train   3 eb   810 lb  1440 needs  humping_locomotive
  20   ARR duration    5 train   4 eb   646 lb   646 needs  receiving_track
  21   UNC duration   30 train   4 eb   651 lb  1410 needs  uncoupling
  22   HUM duration   15 train   4 eb   681 lb  1440 needs  receiving_track
  23   HUM duration   15 train   4 eb   681 lb  1440 needs  hump
  24   HUM duration   15 train   4 eb   681 lb  1440 needs  humping_locomotive
  25   ARR duration    5 train   5 eb   761 lb   761 needs  receiving_track
  26   UNC duration   30 train   5 eb   766 lb  1410 needs  uncoupling
  27   SPC duration   20 train   5 eb   766 lb  1420 needs  brake_check
  28   SPC duration   20 train   5 eb   766 lb  1420 needs  locomotive
  29   HUM duration   15 train   5 eb   796 lb  1440 needs  receiving_track
  30   HUM duration   15 train   5 eb   796 lb  1440 needs  hump
  31   HUM duration   15 train   5 eb   796 lb  1440 needs  humping_locomotive
  32   ARR duration    5 train   6 eb   153 lb   153 needs  receiving_track
  33   UNC duration   30 train   6 eb   158 lb  1410 needs  uncoupling
  34   SPC duration   20 train   6 eb   158 lb  1420 needs  brake_check
  35   SPC duration   20 train   6 eb   158 lb  1420 needs  locomotive
  36   HUM duration   15 train   6 eb   188 lb  1440 needs  receiving_track
  37   HUM duration   15 train   6 eb   188 lb  1440 needs  hump
  38   HUM duration   15 train   6 eb   188 lb  1440 needs  humping_locomotive
  39   ARR duration    5 train   7 eb    49 lb    49 needs  receiving_track
  40   UNC duration   30 train   7 eb    54 lb  1410 needs  uncoupling
  41   SPC duration   20 train   7 eb    54 lb  1420 needs  brake_check
  42   SPC duration   20 train   7 eb    54 lb  1420 needs  locomotive
  43   HUM duration   15 train   7 eb    84 lb  1440 needs  receiving_track
  44   HUM duration   15 train   7 eb    84 lb  1440 needs  hump
  45   HUM duration   15 train   7 eb    84 lb  1440 needs  humping_locomotive
  46   ARR duration    5 train   8 eb    50 lb    50 needs  receiving_track
  47   UNC duration   30 train   8 eb    55 lb  1410 needs  uncoupling
  48   SPC duration   20 train   8 eb    55 lb  1420 needs  brake_check
  49   SPC duration   20 train   8 eb    55 lb  1420 needs  locomotive
  50   HUM duration   15 train   8 eb    85 lb  1440 needs  receiving_track
  51   HUM duration   15 train   8 eb    85 lb  1440 needs  hump
  52   HUM duration   15 train   8 eb    85 lb  1440 needs  humping_locomotive
  53   ARR duration    5 train   9 eb   693 lb   693 needs  receiving_track
  54   UNC duration   30 train   9 eb   698 lb  1410 needs  uncoupling
  55   SPC duration   20 train   9 eb   698 lb  1420 needs  brake_check
  56   SPC duration   20 train   9 eb   698 lb  1420 needs  locomotive
  57   HUM duration   15 train   9 eb   728 lb  1440 needs  receiving_track
  58   HUM duration   15 train   9 eb   728 lb  1440 needs  hump
  59   HUM duration   15 train   9 eb   728 lb  1440 needs  humping_locomotive
  60   SCL duration    1 train  10 eb     1 lb   853 needs  classification_track
  61   COU duration   30 train  10 eb     2 lb   854 needs  coupling
  62   INS duration   60 train  10 eb    32 lb   884 needs  inspection
  63   BRC duration   10 train  10 eb    92 lb   944 needs  brake_check
  64   DEP duration    5 train  10 eb   954 lb   954 needs  classification_track
  65   SCL duration    1 train  11 eb     1 lb   893 needs  classification_track
  66   COU duration   30 train  11 eb     2 lb   894 needs  coupling
  67   INS duration   60 train  11 eb    32 lb   924 needs  inspection
  68   BRC duration   10 train  11 eb    92 lb   984 needs  brake_check
  69   DEP duration    5 train  11 eb   994 lb   994 needs  classification_track
  70   SCL duration    1 train  12 eb     1 lb  1091 needs  classification_track
  71   COU duration   30 train  12 eb     2 lb  1092 needs  coupling
