   0   ARR duration    5 train   0 eb   407 lb   407 needs  receiving_track
   1   UNC duration   30 train   0 eb   412 lb  1410 needs  uncoupling
   2   HUM duration   15 train   0 eb   442 lb  1440 needs  receiving_track
   3   HUM duration   15 train   0 eb   442 lb  1440 needs  hump
   4   HUM duration   15 train   0 eb   442 lb  1440 needs  humping_locomotive
   5   ARR duration    5 train   1 eb   416 lb   416 needs  receiving_track
   6   UNC duration   30 train   1 eb   421 lb  1410 needs  uncoupling
   7   HUM duration   15 train   1 eb   451 lb  1440 needs  receiving_track
   8   HUM duration   15 train   1 eb   451 lb  1440 needs  hump
   9   HUM duration   15 train   1 eb   451 lb  1440 needs  humping_locomotive
  10   ARR duration    5 train   2 eb   223 lb   223 needs  receiving_track
  11   UNC duration   30 train   2 eb   228 lb  1410 needs  uncoupling
  12   HUM duration   15 train   2 eb   258 lb  1440 needs  receiving_track
  13   HUM duration   15 train   2 eb   258 lb  1440 needs  hump
  14   HUM duration   15 train   2 eb   258 lb  1440 needs  humping_locomotive
  15   ARR duration    5 train   3 eb   151 lb   151 needs  receiving_track
  16   UNC duration   30 train   3 eb   156 lb  1410 needs  uncoupling
  17   HUM duration   15 train   3 eb   186 lb  1440 needs  receiving_track
  18   HUM duration   15 train   3 eb   186 lb  1440 needs  hump
  19   HUM duration   15 train   3 eb   186 lb  1440 needs  humping_locomotive
  20   ARR duration    5 train   4 eb   546 lb   546 needs  receiving_track
  21   UNC duration   30 train   4 eb   551 lb  1410 needs  uncoupling
  22   HUM duration   15 train   4 eb   581 lb  1440 needs  receiving_track
  23   HUM duration   15 train   4 eb   581 lb  1440 needs  hump
  24   HUM duration   15 train   4 eb   581 lb  1440 needs  humping_locomotive
  25   ARR duration    5 train   5 eb   360 lb   360 needs  receiving_track
  26   UNC duration   30 train   5 eb   365 lb  1410 needs  uncoupling
  27   HUM duration   15 train   5 eb   395 lb  1440 needs  receiving_track
  28   HUM duration   15 train   5 eb   395 lb  1440 needs  hump
  29   HUM duration   15 train   5 eb   395 lb  1440 needs  humping_locomotive
  30   ARR duration    5 train   6 eb   374 lb   374 needs  receiving_track
  31   UNC duration   30 train   6 eb   379 lb  1410 needs  uncoupling
  32   HUM duration   15 train   6 eb   409 lb  1440 needs  receiving_track
  33   HUM duration   15 train   6 eb   409 lb  1440 needs  hump
  34   HUM duration   15 train   6 eb   409 lb  1440 needs  humping_locomotive
  35   ARR duration    5 train   7 eb   251 lb   251 needs  receiving_track
  36   UNC duration   30 train   7 eb   256 lb  1410 needs  uncoupling
  37   HUM duration   15 train   7 eb   286 lb  1440 needs  receiving_track
  38   HUM duration   15 train   7 eb   286 lb  1440 needs  hump
  39   HUM duration   15 train   7 eb   286 lb  1440 needs  humping_locomotive
  40   ARR duration    5 train   8 eb   453 lb   453 needs  receiving_track
  41   UNC duration   30 train   8 eb   458 lb  1410 needs  uncoupling
  42   HUM duration   15 train   8 eb   488 lb  1440 needs  receiving_track
  43   HUM duration   15 train   8 eb   488 lb  1440 needs  hump
  44   HUM duration   15 train   8 eb   488 lb  1440 needs  humping_locomotive
  45   ARR duration    5 train   9 eb   529 lb   529 needs  receiving_track
  46   UNC duration   30 train   9 eb   534 lb  1410 needs  uncoupling
  47   HUM duration   15 train   9 eb   564 lb  1440 needs  receiving_track
  48   HUM duration   15 train   9 eb   564 lb  1440 needs  hump
  49   HUM duration   15 train   9 eb   564 lb  1440 needs  humping_locomotive
  50   ARR duration    5 train  10 eb   327 lb   327 needs  receiving_track
  51   UNC duration   30 train  10 eb   332 lb  1410 needs  uncoupling
  52   SPC duration   20 train  10 eb   332 lb  1420 needs  brake_check
  53   SPC duration   20 train  10 eb   332 lb  1420 needs  locomotive
  54   HUM duration   15 train  10 eb   362 lb  1440 needs  receiving_track
  55   HUM duration   15 train  10 eb   362 lb  1440 needs  hump
  56   HUM duration   15 train  10 eb   362 lb  1440 needs  humping_locomotive
  57   ARR duration    5 train  11 eb   129 lb   129 needs  receiving_track
  58   UNC duration   30 train  11 eb   134 lb  1410 needs  uncoupling
  59   SPC duration   20 train  11 eb   134 lb  1420 needs  brake_check
  60   SPC duration   20 train  11 eb   134 lb  1420 needs  locomotive
  61   HUM duration   15 train  11 eb   164 lb  1440 needs  receiving_track
  62   HUM duration   15 train  11 eb   164 lb  1440 needs  hump
  63   HUM duration   15 train  11 eb   164 lb  1440 needs  humping_locomotive
  64   ARR duration    5 train  12 eb   759 lb   759 needs  receiving_track
  65   UNC duration   30 train  12 eb   764 lb  1410 needs  uncoupling
  66   SPC duration   20 train  12 eb   764 lb  1420 needs  brake_check
  67   SPC duration   20 train  12 eb   764 lb  1420 needs  locomotive
  68   HUM duration   15 train  12 eb   794 lb  1440 needs  receiving_track
  69   HUM duration   15 train  12 eb   794 lb  1440 needs  hump
  70   HUM duration   15 train  12 eb   794 lb  1440 needs  humping_locomotive
  71   ARR duration    5 train  13 eb   302 lb   302 needs  receiving_track
  72   UNC duration   30 train  13 eb   307 lb  1410 needs  uncoupling
  73   SPC duration   20 train  13 eb   307 lb  1420 needs  brake_check
  74   SPC duration   20 train  13 eb   307 lb  1420 needs  locomotive
  75   HUM duration   15 train  13 eb   337 lb  1440 needs  receiving_track
  76   HUM duration   15 train  13 eb   337 lb  1440 needs  hump
  77   HUM duration   15 train  13 eb   337 lb  1440 needs  humping_locomotive
  78   ARR duration    5 train  14 eb   533 lb   533 needs  receiving_track
  79   UNC duration   30 train  14 eb   538 lb  1410 needs  uncoupling
  80   SPC duration   20 train  14 eb   538 lb  1420 needs  brake_check
  81   SPC duration   20 train  14 eb   538 lb  1420 needs  locomotive
  82   HUM duration   15 train  14 eb   568 lb  1440 needs  receiving_track
  83   HUM duration   15 train  14 eb   568 lb  1440 needs  hump
  84   HUM duration   15 train  14 eb   568 lb  1440 needs  humping_locomotive
  85   ARR duration    5 train  15 eb   395 lb   395 needs  receiving_track
  86   UNC duration   30 train  15 eb   400 lb  1410 needs  uncoupling
  87   SPC duration   20 train  15 eb   400 lb  1420 needs  brake_check
  88   SPC duration   20 train  15 eb   400 lb  1420 needs  locomotive
  89   HUM duration   15 train  15 eb   430 lb  1440 needs  receiving_track
  90   HUM duration   15 train  15 eb   430 lb  1440 needs  hump
  91   HUM duration   15 train  15 eb   430 lb  1440 needs  humping_locomotive
  92   ARR duration    5 train  16 eb    92 lb    92 needs  receiving_track
  93   UNC duration   30 train  16 eb    97 lb  1410 needs  uncoupling
  94   SPC duration   20 train  16 eb    97 lb  1420 needs  brake_check
  95   SPC duration   20 train  16 eb    97 lb  1420 needs  locomotive
  96   HUM duration   15 train  16 eb   127 lb  1440 needs  receiving_track
  97   HUM duration   15 train  16 eb   127 lb  1440 needs  hump
  98   HUM duration   15 train  16 eb   127 lb  1440 needs  humping_locomotive
  99   ARR duration    5 train  17 eb   253 lb   253 needs  receiving_track
