dest,inb train,nb rc
1,0,4
1,0,7
1,0,6
1,0,6
1,1,1
1,1,5
1,1,4
1,1,7
1,2,2
1,2,3
1,2,3
1,2,2
1,3,3
1,3,4
1,3,2
1,3,3
1,4,6
1,4,3
1,4,4
1,4,4
1,5,3
1,5,5
1,5,4
1,5,1
1,6,1
1,6,5
1,6,6
1,6,5
1,7,2
1,7,7
1,7,5
1,7,3
1,8,6
1,8,1
1,8,3
1,8,5
1,9,3
1,9,7
1,9,6
1,9,6
1,10,1
1,10,2
1,10,3
1,10,2
1,11,5
1,11,2
1,11,7
1,11,3
1,12,4
1,12,7
1,12,2
1,12,5
1,13,4
1,13,7
1,13,1
1,13,1
1,14,5
1,14,2
1,14,6
1,14,6
1,15,6
1,15,5
1,15,2
1,15,4
1,16,1
1,16,1
1,16,4
1,16,6
1,17,7
1,17,6
1,17,1
1,17,7
1,18,3
1,18,7
1,18,4
1,18,2
1,19,3
1,19,2
1,19,5
1,19,7
