dest,inb train,nb rc
2,0,4
1,0,1
2,0,2
1,0,3
1,1,4
2,1,3
2,1,4
1,1,4
2,2,2
1,2,4
2,2,4
1,2,7
1,3,1
1,3,6
2,3,6
2,3,7
1,4,1
1,4,2
2,4,3
2,4,3
1,5,3
1,5,2
2,5,3
1,5,6
1,6,1
2,6,3
2,6,3
2,6,2
1,7,3
1,7,5
1,7,7
2,7,4
2,8,2
1,8,1
2,8,7
2,8,6
2,9,5
1,9,1
2,9,6
1,9,7
2,10,3
2,10,5
2,10,2
2,10,3
2,11,1
2,11,7
2,11,4
2,11,4
2,12,7
2,12,1
1,12,7
1,12,2
1,13,2
2,13,5
2,13,2
2,13,6
1,14,6
2,14,4
2,14,1
1,14,2
2,15,2
1,15,2
2,15,3
2,15,2
1,16,1
1,16,5
2,16,3
2,16,4
2,17,6
1,17,7
1,17,3
1,17,5
2,18,4
1,18,4
1,18,4
2,18,1
2,19,1
2,19,7
1,19,2
2,19,3
