dest,inb train,nb rc
1,0,1
1,0,1
2,0,5
1,0,4
1,1,5
2,1,5
1,1,4
2,1,1
1,2,1
1,2,3
1,2,5
1,2,2
1,3,3
2,3,2
2,3,5
1,3,5
2,4,4
2,4,2
2,4,1
2,4,2
1,5,2
2,5,5
2,5,4
1,5,3
2,6,4
2,6,5
1,6,3
1,6,2
1,7,2
1,7,3
2,7,2
2,7,2
1,8,5
1,8,1
1,8,4
1,8,1
1,9,3
1,9,3
1,9,5
2,9,4
1,10,3
2,10,3
1,10,5
2,10,4
1,11,1
1,11,4
1,11,3
2,11,3
2,12,3
2,12,2
2,12,4
2,12,4
1,13,2
1,13,4
1,13,5
2,13,5
1,14,5
1,14,5
1,14,4
1,14,1
1,15,4
1,15,1
1,15,3
2,15,2
1,16,4
2,16,3
1,16,2
1,16,2
1,17,1
1,17,2
1,17,1
2,17,1
2,18,3
2,18,3
2,18,4
2,18,2
1,19,2
1,19,2
2,19,3
1,19,2
