dest,inb train,nb rc
2,0,5
1,0,3
1,0,3
2,0,5
2,1,1
2,1,3
1,1,1
2,1,5
2,2,3
1,2,4
2,2,3
1,2,5
1,3,3
1,3,4
1,3,5
2,3,3
1,4,4
2,4,3
2,4,1
1,4,3
1,5,1
2,5,5
1,5,2
2,5,3
2,6,3
2,6,5
2,6,3
1,6,3
1,7,5
1,7,2
1,7,3
1,7,1
2,8,2
1,8,4
2,8,3
1,8,2
1,9,3
2,9,1
1,9,4
1,9,4
2,10,2
2,10,5
2,10,4
2,10,2
2,11,4
2,11,4
1,11,5
1,11,4
1,12,2
2,12,3
2,12,2
2,12,1
2,13,4
1,13,3
1,13,5
2,13,1
1,14,5
1,14,1
2,14,2
2,14,2
2,15,3
2,15,2
1,15,2
1,15,3
1,16,5
2,16,4
1,16,3
1,16,3
1,17,5
1,17,3
1,17,2
1,17,1
2,18,4
1,18,5
1,18,5
1,18,3
2,19,3
2,19,4
2,19,1
1,19,2
