dest,inb train,nb rc
1,0,4
2,0,5
2,0,4
2,0,1
1,1,2
2,1,1
1,1,4
1,1,2
2,2,4
1,2,5
1,2,3
1,2,4
2,3,4
2,3,4
1,3,1
2,3,3
2,4,2
2,4,5
1,4,2
1,4,1
1,5,4
2,5,4
1,5,2
2,5,3
1,6,3
1,6,2
1,6,4
1,6,4
2,7,5
1,7,3
1,7,5
1,7,3
1,8,4
1,8,3
1,8,4
2,8,2
1,9,4
2,9,2
2,9,4
1,9,2
1,10,5
2,10,2
1,10,4
2,10,1
2,11,1
1,11,3
1,11,1
1,11,3
2,12,1
1,12,2
2,12,5
2,12,4
2,13,2
1,13,2
2,13,5
1,13,1
2,14,3
2,14,5
1,14,4
2,14,5
1,15,2
2,15,3
2,15,4
1,15,5
2,16,4
1,16,5
1,16,1
2,16,3
2,17,3
1,17,1
1,17,3
2,17,3
1,18,1
1,18,4
1,18,1
1,18,4
1,19,4
2,19,3
1,19,4
1,19,1
