dest,inb train,nb rc
1,0,5
1,0,5
1,0,4
1,0,6
1,1,6
1,1,7
1,1,6
1,1,6
1,2,3
1,2,4
1,2,8
1,2,4
1,3,7
1,3,7
1,3,9
1,3,8
1,4,1
1,4,5
1,4,7
1,4,6
1,5,6
1,5,6
1,5,7
1,5,8
1,6,9
1,6,7
1,6,9
1,6,5
1,7,8
1,7,3
1,7,7
1,7,1
1,8,6
1,8,9
1,8,9
1,8,3
1,9,9
1,9,2
1,9,5
1,9,5
1,10,4
1,10,1
1,10,4
1,10,1
1,11,5
1,11,6
1,11,2
1,11,8
1,12,5
1,12,5
1,12,6
1,12,4
1,13,6
1,13,1
1,13,1
1,13,9
1,14,2
1,14,5
1,14,8
1,14,5
1,15,3
1,15,5
1,15,1
1,15,4
1,16,8
1,16,1
1,16,1
1,16,9
1,17,6
1,17,9
1,17,1
1,17,5
1,18,1
1,18,6
1,18,9
1,18,3
1,19,2
1,19,8
1,19,3
1,19,3
