dest,inb train,nb rc
1,0,1
1,0,3
1,0,3
1,0,1
1,1,2
1,1,3
1,1,3
1,1,2
1,2,3
1,2,2
1,2,2
1,2,5
1,3,3
1,3,3
1,3,3
1,3,4
1,4,3
1,4,5
1,4,2
1,4,1
1,5,3
1,5,5
1,5,4
1,5,2
1,6,3
1,6,1
1,6,3
1,6,2
1,7,4
1,7,5
1,7,1
1,7,4
1,8,3
1,8,3
1,8,5
1,8,4
1,9,4
1,9,3
1,9,2
1,9,4
1,10,4
1,10,4
1,10,3
1,10,4
1,11,5
1,11,3
1,11,5
1,11,3
1,12,2
1,12,5
1,12,1
1,12,1
1,13,2
1,13,3
1,13,2
1,13,3
1,14,3
1,14,2
1,14,3
1,14,3
1,15,1
1,15,3
1,15,3
1,15,1
1,16,4
1,16,3
1,16,2
1,16,3
1,17,2
1,17,3
1,17,2
1,17,2
1,18,2
1,18,5
1,18,3
1,18,4
1,19,4
1,19,5
1,19,4
1,19,5
