dest,inb train,nb rc
1,0,3
1,0,5
1,0,8
1,0,2
1,1,5
1,1,9
1,1,7
1,1,1
1,2,4
1,2,7
1,2,9
1,2,6
1,3,6
1,3,2
1,3,3
1,3,5
1,4,8
1,4,9
1,4,2
1,4,3
1,5,8
1,5,4
1,5,3
1,5,2
1,6,7
1,6,2
1,6,9
1,6,3
1,7,9
1,7,5
1,7,4
1,7,6
1,8,2
1,8,8
1,8,4
1,8,7
1,9,6
1,9,3
1,9,3
1,9,1
1,10,4
1,10,7
1,10,7
1,10,2
1,11,9
1,11,9
1,11,4
1,11,6
1,12,7
1,12,5
1,12,1
1,12,4
1,13,8
1,13,6
1,13,5
1,13,4
1,14,6
1,14,9
1,14,7
1,14,7
1,15,1
1,15,3
1,15,1
1,15,1
1,16,6
1,16,6
1,16,3
1,16,6
1,17,9
1,17,7
1,17,4
1,17,6
1,18,1
1,18,6
1,18,2
1,18,8
1,19,6
1,19,6
1,19,6
1,19,9
