dest,inb train,nb rc
1,0,3
1,0,4
1,0,7
1,0,2
1,1,6
1,1,1
1,1,6
1,1,1
1,2,4
1,2,2
1,2,1
1,2,4
1,3,3
1,3,6
1,3,7
1,3,7
1,4,5
1,4,4
1,4,7
1,4,5
1,5,3
1,5,6
1,5,1
1,5,4
1,6,6
1,6,4
1,6,7
1,6,7
1,7,5
1,7,6
1,7,6
1,7,5
1,8,6
1,8,6
1,8,5
1,8,2
1,9,6
1,9,1
1,9,4
1,9,2
1,10,4
1,10,6
1,10,6
1,10,3
1,11,4
1,11,5
1,11,7
1,11,5
1,12,6
1,12,5
1,12,1
1,12,5
1,13,6
1,13,1
1,13,4
1,13,1
1,14,2
1,14,1
1,14,1
1,14,4
1,15,1
1,15,3
1,15,6
1,15,5
1,16,5
1,16,5
1,16,1
1,16,5
1,17,1
1,17,4
1,17,5
1,17,5
1,18,5
1,18,6
1,18,6
1,18,5
1,19,6
1,19,6
1,19,3
1,19,1
