dest,inb train,nb rc
1,0,4
1,0,1
1,0,2
1,0,9
1,1,8
1,1,8
1,1,2
1,1,9
1,2,3
1,2,7
1,2,3
1,2,9
1,3,4
1,3,6
1,3,3
1,3,2
1,4,6
1,4,1
1,4,4
1,4,1
1,5,7
1,5,1
1,5,3
1,5,7
1,6,8
1,6,6
1,6,9
1,6,4
1,7,2
1,7,8
1,7,1
1,7,2
1,8,8
1,8,4
1,8,4
1,8,7
1,9,4
1,9,3
1,9,2
1,9,7
1,10,4
1,10,1
1,10,1
1,10,7
1,11,4
1,11,1
1,11,6
1,11,3
1,12,9
1,12,1
1,12,5
1,12,8
1,13,9
1,13,7
1,13,4
1,13,7
1,14,7
1,14,1
1,14,9
1,14,8
1,15,6
1,15,2
1,15,9
1,15,7
1,16,2
1,16,4
1,16,5
1,16,7
1,17,1
1,17,3
1,17,3
1,17,5
1,18,6
1,18,5
1,18,2
1,18,4
1,19,2
1,19,8
1,19,1
1,19,6
