dest,inb train,nb rc
1,0,7
1,0,3
1,0,4
1,0,3
1,1,6
1,1,1
1,1,5
1,1,1
1,2,3
1,2,1
1,2,3
1,2,7
1,3,3
1,3,3
1,3,2
1,3,2
1,4,5
1,4,5
1,4,7
1,4,7
1,5,4
1,5,3
1,5,2
1,5,7
1,6,2
1,6,1
1,6,6
1,6,2
1,7,1
1,7,6
1,7,7
1,7,3
1,8,2
1,8,5
1,8,1
1,8,7
1,9,2
1,9,1
1,9,4
1,9,3
1,10,5
1,10,7
1,10,1
1,10,6
1,11,2
1,11,7
1,11,4
1,11,4
1,12,7
1,12,7
1,12,1
1,12,1
1,13,5
1,13,3
1,13,1
1,13,3
1,14,4
1,14,6
1,14,6
1,14,3
1,15,7
1,15,1
1,15,4
1,15,3
1,16,5
1,16,1
1,16,7
1,16,1
1,17,3
1,17,2
1,17,1
1,17,6
1,18,7
1,18,5
1,18,7
1,18,4
1,19,5
1,19,4
1,19,5
1,19,3
