dest,inb train,nb rc
1,0,9
1,0,1
1,0,4
1,0,8
1,1,9
1,1,9
1,1,4
1,1,4
1,2,5
1,2,6
1,2,1
1,2,7
1,3,8
1,3,2
1,3,1
1,3,2
1,4,9
1,4,4
1,4,8
1,4,5
1,5,4
1,5,8
1,5,8
1,5,5
1,6,9
1,6,4
1,6,1
1,6,7
1,7,4
1,7,9
1,7,8
1,7,8
1,8,2
1,8,9
1,8,6
1,8,3
1,9,7
1,9,4
1,9,1
1,9,2
1,10,1
1,10,3
1,10,7
1,10,8
1,11,3
1,11,6
1,11,7
1,11,6
1,12,3
1,12,1
1,12,5
1,12,8
1,13,5
1,13,3
1,13,5
1,13,6
1,14,3
1,14,8
1,14,1
1,14,7
1,15,6
1,15,2
1,15,4
1,15,4
1,16,7
1,16,5
1,16,9
1,16,5
1,17,1
1,17,8
1,17,3
1,17,1
1,18,1
1,18,8
1,18,4
1,18,2
1,19,3
1,19,7
1,19,1
1,19,8
