dest,inb train,nb rc
1,0,8
1,0,9
1,0,2
1,0,1
1,1,9
1,1,7
1,1,1
1,1,3
1,2,3
1,2,8
1,2,6
1,2,1
1,3,5
1,3,6
1,3,8
1,3,6
1,4,4
1,4,8
1,4,3
1,4,8
1,5,7
1,5,8
1,5,6
1,5,9
1,6,6
1,6,1
1,6,9
1,6,1
1,7,8
1,7,3
1,7,3
1,7,1
1,8,3
1,8,7
1,8,8
1,8,2
1,9,9
1,9,6
1,9,7
1,9,7
1,10,8
1,10,6
1,10,7
1,10,5
1,11,2
1,11,8
1,11,7
1,11,9
1,12,2
1,12,6
1,12,1
1,12,8
1,13,6
1,13,5
1,13,7
1,13,3
1,14,4
1,14,5
1,14,3
1,14,2
1,15,5
1,15,9
1,15,3
1,15,2
1,16,5
1,16,6
1,16,4
1,16,9
1,17,6
1,17,2
1,17,6
1,17,1
1,18,2
1,18,3
1,18,8
1,18,4
1,19,3
1,19,8
1,19,5
1,19,7
