dest,inb train,nb rc
1,0,7
1,0,4
2,0,7
1,0,9
1,1,7
2,1,9
2,1,6
2,1,2
1,2,7
2,2,4
2,2,3
1,2,8
2,3,3
2,3,9
2,3,3
2,3,5
1,4,3
1,4,6
1,4,2
2,4,5
2,5,7
2,5,4
2,5,1
2,5,3
1,6,3
1,6,6
1,6,1
2,6,3
2,7,4
2,7,7
2,7,8
1,7,8
1,8,7
1,8,9
1,8,4
2,8,6
1,9,4
2,9,5
1,9,3
2,9,1
1,10,4
2,10,8
1,10,6
1,10,2
1,11,4
1,11,5
2,11,2
1,11,2
1,12,2
2,12,2
1,12,6
1,12,7
2,13,4
2,13,6
2,13,3
1,13,9
1,14,2
1,14,4
1,14,9
1,14,9
1,15,8
2,15,5
1,15,8
2,15,3
1,16,6
1,16,6
2,16,4
2,16,1
1,17,4
1,17,5
2,17,3
1,17,2
2,18,4
2,18,3
2,18,2
1,18,3
2,19,3
2,19,9
1,19,9
2,19,3
