dest,inb train,nb rc
1,0,9
1,0,5
1,0,3
1,0,5
1,1,3
1,1,1
1,1,8
1,1,7
1,2,3
1,2,1
1,2,3
1,2,8
1,3,4
1,3,9
1,3,1
1,3,2
1,4,6
1,4,3
1,4,7
1,4,2
1,5,9
1,5,5
1,5,9
1,5,9
1,6,8
1,6,1
1,6,2
1,6,1
1,7,9
1,7,6
1,7,2
1,7,4
1,8,7
1,8,9
1,8,1
1,8,6
1,9,2
1,9,2
1,9,1
1,9,8
1,10,3
1,10,1
1,10,2
1,10,7
1,11,9
1,11,3
1,11,8
1,11,4
1,12,5
1,12,8
1,12,5
1,12,2
1,13,9
1,13,1
1,13,7
1,13,1
1,14,8
1,14,9
1,14,7
1,14,6
1,15,5
1,15,4
1,15,6
1,15,7
1,16,3
1,16,7
1,16,7
1,16,9
1,17,3
1,17,5
1,17,1
1,17,1
1,18,6
1,18,6
1,18,6
1,18,9
1,19,9
1,19,9
1,19,5
1,19,6
