dest,inb train,nb rc
1,0,4
2,0,9
2,0,1
1,0,8
1,1,2
1,1,4
2,1,3
1,1,4
2,2,4
2,2,3
1,2,6
2,2,4
2,3,9
2,3,8
1,3,5
2,3,2
1,4,6
1,4,4
2,4,1
2,4,3
1,5,5
2,5,5
1,5,7
1,5,7
2,6,7
2,6,2
1,6,8
2,6,4
1,7,2
1,7,1
2,7,1
2,7,1
2,8,2
2,8,6
1,8,1
2,8,7
2,9,7
1,9,4
2,9,6
1,9,9
2,10,6
2,10,2
1,10,4
2,10,8
1,11,2
2,11,2
1,11,9
1,11,2
1,12,4
2,12,2
1,12,4
2,12,6
1,13,5
2,13,2
2,13,6
1,13,4
1,14,1
2,14,7
2,14,2
2,14,4
1,15,4
1,15,8
1,15,4
2,15,8
2,16,6
1,16,6
2,16,8
2,16,8
1,17,4
2,17,3
2,17,6
1,17,9
2,18,5
1,18,1
2,18,6
2,18,2
2,19,8
2,19,3
1,19,4
1,19,5
