dest,inb train,nb rc
1,0,5
1,0,9
1,0,8
1,0,7
1,1,3
1,1,4
1,1,5
1,1,4
1,2,1
1,2,1
1,2,1
1,2,1
1,3,4
1,3,8
1,3,5
1,3,8
1,4,7
1,4,1
1,4,9
1,4,8
1,5,3
1,5,1
1,5,1
1,5,3
1,6,6
1,6,1
1,6,2
1,6,6
1,7,2
1,7,6
1,7,3
1,7,8
1,8,2
1,8,1
1,8,6
1,8,3
1,9,4
1,9,6
1,9,7
1,9,4
1,10,6
1,10,9
1,10,2
1,10,7
1,11,1
1,11,4
1,11,3
1,11,1
1,12,6
1,12,6
1,12,5
1,12,8
1,13,3
1,13,1
1,13,3
1,13,6
1,14,9
1,14,7
1,14,8
1,14,8
1,15,3
1,15,8
1,15,4
1,15,6
1,16,4
1,16,8
1,16,5
1,16,9
1,17,6
1,17,6
1,17,2
1,17,1
1,18,5
1,18,6
1,18,4
1,18,1
1,19,8
1,19,2
1,19,3
1,19,3
