dest,inb train,nb rc
1,0,5
1,0,3
1,0,4
1,0,4
1,1,2
1,1,6
1,1,5
1,1,3
1,2,1
1,2,7
1,2,4
1,2,4
1,3,2
1,3,6
1,3,6
1,3,1
1,4,3
1,4,6
1,4,4
1,4,7
1,5,5
1,5,3
1,5,4
1,5,2
1,6,6
1,6,6
1,6,1
1,6,4
1,7,5
1,7,7
1,7,4
1,7,4
1,8,4
1,8,2
1,8,2
1,8,3
1,9,4
1,9,1
1,9,2
1,9,6
1,10,1
1,10,2
1,10,6
1,10,1
1,11,1
1,11,4
1,11,5
1,11,6
1,12,7
1,12,1
1,12,5
1,12,3
1,13,1
1,13,4
1,13,7
1,13,1
1,14,7
1,14,4
1,14,6
1,14,1
1,15,6
1,15,1
1,15,4
1,15,1
1,16,5
1,16,5
1,16,3
1,16,5
1,17,6
1,17,2
1,17,4
1,17,4
1,18,5
1,18,4
1,18,7
1,18,3
1,19,4
1,19,2
1,19,5
1,19,6
