dest,inb train,nb rc
3,0,4
5,0,3
4,0,8
5,0,5
2,1,1
5,1,7
1,1,8
3,1,9
4,2,6
2,2,1
5,2,5
3,2,1
2,3,4
3,3,9
3,3,9
3,3,2
1,4,3
3,4,3
1,4,8
3,4,9
3,5,2
1,5,9
2,5,6
3,5,5
3,6,3
3,6,7
4,6,1
2,6,3
4,7,8
1,7,6
1,7,5
3,7,1
5,8,3
2,8,1
2,8,3
5,8,7
3,9,7
5,9,1
3,9,4
3,9,3
5,10,7
1,10,5
5,10,5
5,10,4
1,11,7
5,11,5
1,11,1
2,11,8
3,12,5
1,12,2
3,12,4
2,12,1
5,13,6
2,13,5
3,13,9
5,13,4
2,14,6
3,14,9
4,14,7
1,14,3
4,15,8
5,15,1
2,15,2
5,15,7
5,16,3
2,16,7
2,16,3
2,16,6
5,17,4
3,17,7
5,17,4
4,17,3
4,18,7
2,18,4
4,18,6
3,18,6
3,19,8
3,19,3
4,19,6
2,19,8
