dest,inb train,nb rc
1,0,1
1,0,6
1,0,5
1,0,5
1,1,6
1,1,3
1,1,7
1,1,6
1,2,2
1,2,4
1,2,5
1,2,4
1,3,6
1,3,7
1,3,4
1,3,1
1,4,5
1,4,2
1,4,6
1,4,7
1,5,7
1,5,1
1,5,7
1,5,1
1,6,7
1,6,3
1,6,6
1,6,3
1,7,5
1,7,5
1,7,6
1,7,5
1,8,4
1,8,7
1,8,6
1,8,5
1,9,5
1,9,5
1,9,5
1,9,4
1,10,3
1,10,7
1,10,1
1,10,4
1,11,6
1,11,1
1,11,1
1,11,2
1,12,6
1,12,1
1,12,5
1,12,2
1,13,1
1,13,5
1,13,2
1,13,6
1,14,7
1,14,1
1,14,7
1,14,7
1,15,3
1,15,7
1,15,1
1,15,2
1,16,2
1,16,5
1,16,3
1,16,2
1,17,3
1,17,3
1,17,3
1,17,5
1,18,2
1,18,4
1,18,5
1,18,4
1,19,7
1,19,3
1,19,3
1,19,7
