dest,inb train,nb rc
2,0,5
2,0,4
1,0,2
1,0,5
1,1,5
1,1,3
2,1,5
2,1,1
2,2,1
2,2,4
1,2,5
2,2,3
1,3,1
1,3,2
1,3,3
1,3,5
2,4,1
1,4,2
2,4,3
2,4,2
1,5,4
1,5,1
1,5,4
1,5,4
2,6,3
2,6,5
2,6,3
1,6,5
1,7,4
1,7,4
1,7,2
2,7,1
1,8,1
1,8,4
1,8,5
2,8,3
2,9,1
1,9,4
2,9,2
1,9,3
2,10,2
1,10,2
2,10,2
1,10,1
2,11,3
2,11,5
2,11,5
2,11,5
1,12,1
2,12,2
2,12,3
2,12,2
1,13,2
2,13,1
1,13,5
1,13,5
1,14,4
2,14,4
1,14,5
2,14,2
2,15,2
2,15,5
2,15,4
2,15,3
1,16,3
2,16,1
1,16,2
1,16,5
2,17,3
1,17,5
2,17,5
1,17,2
1,18,2
1,18,1
2,18,4
2,18,2
2,19,5
1,19,5
2,19,2
1,19,2
