dest,inb train,nb rc
4,0,5
3,0,3
3,0,2
3,0,5
1,1,4
2,1,4
2,1,3
4,1,4
3,2,4
4,2,1
4,2,4
4,2,2
5,3,3
3,3,1
2,3,4
4,3,5
3,4,4
1,4,5
5,4,5
1,4,3
4,5,4
1,5,4
4,5,4
5,5,2
2,6,2
3,6,3
2,6,5
2,6,1
5,7,4
1,7,2
3,7,1
5,7,2
2,8,1
5,8,5
1,8,2
1,8,1
5,9,3
5,9,2
3,9,5
3,9,5
3,10,4
4,10,5
1,10,3
2,10,1
1,11,2
2,11,1
2,11,3
5,11,3
5,12,5
3,12,3
1,12,2
2,12,5
1,13,1
3,13,4
2,13,4
5,13,2
5,14,4
4,14,4
4,14,4
4,14,1
5,15,4
4,15,5
2,15,1
4,15,2
3,16,5
4,16,2
2,16,5
1,16,1
2,17,5
1,17,2
5,17,1
5,17,4
2,18,5
2,18,4
2,18,3
1,18,2
2,19,3
3,19,4
1,19,1
5,19,5
