dest,inb train,nb rc
1,0,5
1,0,5
1,0,5
1,0,7
1,1,5
1,1,3
1,1,6
1,1,2
1,2,6
1,2,2
1,2,6
1,2,4
1,3,7
1,3,2
1,3,7
1,3,1
1,4,2
1,4,1
1,4,1
1,4,3
1,5,1
1,5,2
1,5,6
1,5,5
1,6,5
1,6,2
1,6,4
1,6,6
1,7,5
1,7,7
1,7,6
1,7,6
1,8,4
1,8,1
1,8,6
1,8,7
1,9,1
1,9,7
1,9,6
1,9,1
1,10,4
1,10,4
1,10,3
1,10,6
1,11,5
1,11,5
1,11,5
1,11,7
1,12,4
1,12,5
1,12,7
1,12,2
1,13,1
1,13,4
1,13,6
1,13,7
1,14,6
1,14,2
1,14,2
1,14,6
1,15,1
1,15,1
1,15,5
1,15,1
1,16,6
1,16,7
1,16,3
1,16,1
1,17,7
1,17,7
1,17,2
1,17,7
1,18,1
1,18,3
1,18,6
1,18,2
1,19,2
1,19,5
1,19,4
1,19,7
