dest,inb train,nb rc
1,0,2
1,0,2
1,0,3
1,0,2
1,1,4
1,1,4
1,1,3
1,1,5
1,2,1
1,2,5
1,2,2
1,2,3
1,3,2
1,3,4
1,3,1
1,3,5
1,4,4
1,4,5
1,4,1
1,4,2
1,5,5
1,5,1
1,5,2
1,5,2
1,6,5
1,6,2
1,6,3
1,6,3
1,7,2
1,7,5
1,7,1
1,7,4
1,8,4
1,8,5
1,8,2
1,8,1
1,9,5
1,9,1
1,9,3
1,9,2
1,10,4
1,10,1
1,10,1
1,10,5
1,11,2
1,11,4
1,11,1
1,11,3
1,12,1
1,12,3
1,12,3
1,12,1
1,13,3
1,13,1
1,13,3
1,13,1
1,14,1
1,14,2
1,14,5
1,14,1
1,15,3
1,15,4
1,15,5
1,15,1
1,16,2
1,16,3
1,16,3
1,16,3
1,17,4
1,17,4
1,17,4
1,17,4
1,18,1
1,18,3
1,18,5
1,18,1
1,19,3
1,19,3
1,19,2
1,19,5
