dest,inb train,nb rc
1,0,3
1,0,6
2,0,8
2,0,1
2,1,3
2,1,5
2,1,4
2,1,4
2,2,2
2,2,5
2,2,2
2,2,5
2,3,6
1,3,2
2,3,3
1,3,7
1,4,7
2,4,7
1,4,6
1,4,3
1,5,6
1,5,6
2,5,9
2,5,6
2,6,6
2,6,5
1,6,8
2,6,5
1,7,2
2,7,2
2,7,8
2,7,6
2,8,6
1,8,4
2,8,4
2,8,2
2,9,5
1,9,2
1,9,2
2,9,6
1,10,2
2,10,4
2,10,2
2,10,5
1,11,9
2,11,1
1,11,5
2,11,8
1,12,9
1,12,9
2,12,5
1,12,5
1,13,2
1,13,9
1,13,9
2,13,7
2,14,5
1,14,4
2,14,7
1,14,6
2,15,7
2,15,4
1,15,8
1,15,3
1,16,4
1,16,5
2,16,9
2,16,9
2,17,5
1,17,9
2,17,5
1,17,6
2,18,5
2,18,6
2,18,3
2,18,7
1,19,3
2,19,6
2,19,5
1,19,3
