dest,inb train,nb rc
1,0,5
1,0,4
1,0,5
1,0,7
1,1,4
1,1,5
1,1,3
1,1,3
1,2,5
1,2,2
1,2,3
1,2,5
1,3,1
1,3,1
1,3,1
1,3,6
1,4,4
1,4,6
1,4,7
1,4,5
1,5,7
1,5,7
1,5,3
1,5,1
1,6,7
1,6,4
1,6,3
1,6,4
1,7,1
1,7,1
1,7,6
1,7,3
1,8,2
1,8,2
1,8,5
1,8,7
1,9,1
1,9,3
1,9,3
1,9,5
1,10,5
1,10,4
1,10,6
1,10,2
1,11,5
1,11,3
1,11,4
1,11,7
1,12,6
1,12,4
1,12,2
1,12,5
1,13,2
1,13,4
1,13,3
1,13,6
1,14,2
1,14,4
1,14,2
1,14,4
1,15,6
1,15,1
1,15,4
1,15,7
1,16,4
1,16,7
1,16,1
1,16,4
1,17,5
1,17,3
1,17,6
1,17,2
1,18,2
1,18,1
1,18,5
1,18,4
1,19,6
1,19,4
1,19,4
1,19,7
