dest,inb train,nb rc
1,0,6
1,0,2
1,0,5
1,0,9
1,1,7
1,1,3
1,1,7
1,1,1
1,2,8
1,2,6
1,2,5
1,2,7
1,3,9
1,3,5
1,3,6
1,3,8
1,4,2
1,4,3
1,4,8
1,4,6
1,5,3
1,5,9
1,5,9
1,5,3
1,6,5
1,6,7
1,6,7
1,6,4
1,7,8
1,7,1
1,7,8
1,7,5
1,8,9
1,8,7
1,8,7
1,8,6
1,9,7
1,9,8
1,9,2
1,9,2
1,10,2
1,10,2
1,10,7
1,10,7
1,11,7
1,11,5
1,11,5
1,11,2
1,12,3
1,12,3
1,12,5
1,12,4
1,13,6
1,13,7
1,13,4
1,13,6
1,14,5
1,14,7
1,14,2
1,14,1
1,15,3
1,15,7
1,15,7
1,15,6
1,16,5
1,16,1
1,16,8
1,16,2
1,17,7
1,17,1
1,17,8
1,17,8
1,18,8
1,18,5
1,18,1
1,18,8
1,19,4
1,19,4
1,19,4
1,19,8
